                                           ,f1-score           ,precision           ,recall            ,support
No activity                                ,0.6631979831572172 ,0.9942103570279833  ,0.4975452716297787,12425.0
Walking                                    ,0.3471552555448409 ,0.21188934667451442 ,0.96              ,375.0
Jogging                                    ,0.7727975270479134 ,0.7267441860465116  ,0.8250825082508251,303.0
Running                                    ,0.8351648351648352 ,0.7578347578347578  ,0.9300699300699301,286.0
Jump up                                    ,0.43902439024390244,0.34615384615384615 ,0.6               ,60.0
Jump front and back                        ,0.5150214592274678 ,0.46511627906976744 ,0.5769230769230769,104.0
Jump sideways                              ,0.3088235294117647 ,0.6                 ,0.2079207920792079,101.0
Jump leg/arms open/closed                  ,0.8430493273542601 ,0.8545454545454545  ,0.831858407079646 ,113.0
Jump rope                                  ,0.6258503401360546 ,0.5168539325842697  ,0.7931034482758621,58.0
Trunk twist (arms outstretched)            ,0.6542056074766356 ,0.8677685950413223  ,0.525             ,200.0
Trunk twist (elbows bent)                  ,0.5697674418604651 ,0.42120343839541546 ,0.8802395209580839,167.0
Waist bends forward                        ,0.7777777777777777 ,0.6680497925311203  ,0.930635838150289 ,173.0
Waist rotation                             ,0.41010401188707285,0.26037735849056604 ,0.965034965034965 ,143.0
Waist bends (reach foot with opposite hand),0.880794701986755  ,0.9300699300699301  ,0.8364779874213837,159.0
Reach heels backwards                      ,0.718954248366013  ,0.632183908045977   ,0.8333333333333334,132.0
Lateral bend                               ,0.09566274827725983,0.050362782757148956,0.9516129032258065,124.0
Lateral bend with arm up                   ,0.41391941391941395,0.2665094339622642  ,0.9262295081967213,122.0
Repetitive forward stretching              ,0.7142857142857144 ,0.6018518518518519  ,0.8783783783783784,74.0
Upper trunk and lower body opposite twist  ,0.6009389671361502 ,0.5039370078740157  ,0.7441860465116279,86.0
Lateral elevation of arms                  ,0.65625            ,0.7590361445783133  ,0.5779816513761468,109.0
Frontal elevation of arms                  ,0.42643923240938164,0.2857142857142857  ,0.8403361344537815,119.0
Frontal hand claps                         ,0.7932489451476793 ,0.7286821705426356  ,0.8703703703703703,108.0
Frontal crossing of arms                   ,0.653061224489796  ,0.6611570247933884  ,0.6451612903225806,124.0
Shoulders high-amplitude rotation          ,0.5703703703703704 ,0.4666666666666667  ,0.7333333333333333,105.0
Shoulders low-amplitude rotation           ,0.3636363636363636 ,0.2676056338028169  ,0.5671641791044776,67.0
Arms inner rotation                        ,0.35294117647058826,0.2262295081967213  ,0.8023255813953488,86.0
Knees (alternating) to the breast          ,0.5205479452054794 ,0.6785714285714286  ,0.4222222222222222,45.0
Heels (alternatively) to the backside      ,0.6078431372549019 ,0.5636363636363636  ,0.6595744680851063,47.0
Knees bending (crouching)                  ,0.7507163323782234 ,0.6517412935323383  ,0.8851351351351351,148.0
Knees (alternating) bending forward        ,0.5093167701863354 ,0.35268817204301073 ,0.9162011173184358,179.0
Rotation on the knees                      ,0.5405405405405406 ,0.379746835443038   ,0.9375            ,96.0
Rowing                                     ,0.5039787798408487 ,0.33687943262411346 ,1.0               ,190.0
Elliptical bike                            ,0.7008797653958945 ,0.5815085158150851  ,0.8819188191881919,271.0
Cycling                                    ,0.974910394265233  ,0.9679715302491103  ,0.9819494584837545,277.0
accuracy                                   ,0.5895435491383325 ,0.5895435491383325  ,0.5895435491383325,0.5895435491383325
macro avg                                  ,0.5915051840545045 ,0.5465734489754716  ,0.7769060493031708,17176.0
weighted avg                               ,0.6504755425282723 ,0.8725553654280582  ,0.5895435491383325,17176.0
