                                           ,f1-score           ,precision         ,recall            ,support
No activity                                ,0.9556155507559395 ,0.9632088821160335,0.9481410050358942,9333.0
Walking                                    ,0.768976897689769  ,0.7103658536585366,0.8381294964028777,278.0
Jogging                                    ,0.904862579281184  ,0.8663967611336032,0.9469026548672567,226.0
Running                                    ,0.9406392694063926 ,0.9196428571428571,0.9626168224299065,214.0
Jump up                                    ,0.37499999999999994,0.6               ,0.2727272727272727,44.0
Jump front and back                        ,0.7239263803680982 ,0.6781609195402298,0.7763157894736842,76.0
Jump sideways                              ,0.7948717948717949 ,0.775             ,0.8157894736842105,76.0
Jump leg/arms open/closed                  ,0.9036144578313253 ,0.8928571428571429,0.9146341463414634,82.0
Jump rope                                  ,0.7160493827160495 ,0.7631578947368421,0.6744186046511628,43.0
Trunk twist (arms outstretched)            ,0.9470198675496689 ,0.9407894736842105,0.9533333333333334,150.0
Trunk twist (elbows bent)                  ,0.9272030651340996 ,0.8962962962962963,0.9603174603174603,126.0
Waist bends forward                        ,0.8692579505300354 ,0.7935483870967742,0.9609375         ,128.0
Waist rotation                             ,0.8868778280542986 ,0.8305084745762712,0.9514563106796117,103.0
Waist bends (reach foot with opposite hand),0.9327731092436975 ,0.9173553719008265,0.9487179487179487,117.0
Reach heels backwards                      ,0.9207920792079209 ,0.9029126213592233,0.9393939393939394,99.0
Lateral bend                               ,0.7659574468085107 ,0.7422680412371134,0.7912087912087912,91.0
Lateral bend with arm up                   ,0.7325581395348836 ,0.7682926829268293,0.7               ,90.0
Repetitive forward stretching              ,0.7747747747747747 ,0.7818181818181819,0.7678571428571429,56.0
Upper trunk and lower body opposite twist  ,0.8923076923076922 ,0.8656716417910447,0.9206349206349206,63.0
Lateral elevation of arms                  ,0.8862275449101796 ,0.8809523809523809,0.891566265060241 ,83.0
Frontal elevation of arms                  ,0.9152542372881356 ,0.9               ,0.9310344827586207,87.0
Frontal hand claps                         ,0.8705882352941177 ,0.8604651162790697,0.8809523809523809,84.0
Frontal crossing of arms                   ,0.9139784946236558 ,0.8854166666666666,0.9444444444444444,90.0
Shoulders high-amplitude rotation          ,0.8301886792452831 ,0.825             ,0.8354430379746836,79.0
Shoulders low-amplitude rotation           ,0.693069306930693  ,0.7291666666666666,0.660377358490566 ,53.0
Arms inner rotation                        ,0.7272727272727273 ,0.7719298245614035,0.6875            ,64.0
Knees (alternating) to the breast          ,0.37499999999999994,0.6               ,0.2727272727272727,33.0
Heels (alternatively) to the backside      ,0.5666666666666667 ,0.68              ,0.4857142857142857,35.0
Knees bending (crouching)                  ,0.9177489177489178 ,0.8983050847457628,0.9380530973451328,113.0
Knees (alternating) bending forward        ,0.9202898550724637 ,0.9071428571428571,0.9338235294117647,136.0
Rotation on the knees                      ,0.8551724137931035 ,0.8266666666666667,0.8857142857142857,70.0
Rowing                                     ,0.9491525423728814 ,0.9090909090909091,0.9929078014184397,141.0
Elliptical bike                            ,0.9307875894988067 ,0.9069767441860465,0.9558823529411765,204.0
Cycling                                    ,0.9858490566037736 ,0.9766355140186916,0.9952380952380953,210.0
accuracy                                   ,0.9309621806321348 ,0.9309621806321348,0.9309621806321348,0.9309621806321348
macro avg                                  ,0.8255977803937511 ,0.8284117622014452,0.8333797442043609,12877.0
weighted avg                               ,0.930440154953023  ,0.9316412148437477,0.9309621806321348,12877.0
