                                           ,f1-score           ,precision         ,recall             ,support
No activity                                ,0.919232362280823  ,0.9032695699362366,0.935769501054111  ,7115.0
Walking                                    ,0.6405228758169935 ,0.5856573705179283,0.7067307692307693 ,208.0
Jogging                                    ,0.7457627118644067 ,0.7213114754098361,0.7719298245614035 ,171.0
Running                                    ,0.8238993710691823 ,0.8397435897435898,0.808641975308642  ,162.0
Jump up                                    ,0.3                ,0.36              ,0.2571428571428571 ,35.0
Jump front and back                        ,0.4565217391304347 ,0.65625           ,0.35               ,60.0
Jump sideways                              ,0.628099173553719  ,0.6333333333333333,0.6229508196721312 ,61.0
Jump leg/arms open/closed                  ,0.7731092436974791 ,0.8518518518518519,0.7076923076923077 ,65.0
Jump rope                                  ,0.4838709677419355 ,0.5357142857142857,0.4411764705882353 ,34.0
Trunk twist (arms outstretched)            ,0.8516746411483254 ,0.9175257731958762,0.7946428571428571 ,112.0
Trunk twist (elbows bent)                  ,0.8350515463917526 ,0.8350515463917526,0.8350515463917526 ,97.0
Waist bends forward                        ,0.7115384615384615 ,0.6915887850467289,0.7326732673267327 ,101.0
Waist rotation                             ,0.8157894736842106 ,0.9117647058823529,0.7380952380952381 ,84.0
Waist bends (reach foot with opposite hand),0.8977272727272727 ,0.9404761904761905,0.8586956521739131 ,92.0
Reach heels backwards                      ,0.7515923566878983 ,0.7375            ,0.7662337662337663 ,77.0
Lateral bend                               ,0.7808219178082193 ,0.75              ,0.8142857142857143 ,70.0
Lateral bend with arm up                   ,0.6564885496183206 ,0.6825396825396826,0.6323529411764706 ,68.0
Repetitive forward stretching              ,0.759493670886076  ,0.8108108108108109,0.7142857142857143 ,42.0
Upper trunk and lower body opposite twist  ,0.5714285714285714 ,0.75              ,0.46153846153846156,52.0
Lateral elevation of arms                  ,0.6605504587155964 ,0.7659574468085106,0.5806451612903226 ,62.0
Frontal elevation of arms                  ,0.7039999999999998 ,0.7857142857142857,0.6376811594202898 ,69.0
Frontal hand claps                         ,0.6476190476190475 ,0.7727272727272727,0.5573770491803278 ,61.0
Frontal crossing of arms                   ,0.6818181818181819 ,0.7142857142857143,0.6521739130434783 ,69.0
Shoulders high-amplitude rotation          ,0.6126126126126127 ,0.723404255319149 ,0.53125            ,64.0
Shoulders low-amplitude rotation           ,0.42666666666666664,0.4444444444444444,0.41025641025641024,39.0
Arms inner rotation                        ,0.5168539325842697 ,0.5476190476190477,0.48936170212765956,47.0
Knees (alternating) to the breast          ,0.1935483870967742 ,0.5               ,0.12               ,25.0
Heels (alternatively) to the backside      ,0.4                ,0.4090909090909091,0.391304347826087  ,23.0
Knees bending (crouching)                  ,0.6711409395973154 ,0.7575757575757576,0.6024096385542169 ,83.0
Knees (alternating) bending forward        ,0.7853403141361257 ,0.8426966292134831,0.7352941176470589 ,102.0
Rotation on the knees                      ,0.7241379310344829 ,0.7241379310344828,0.7241379310344828 ,58.0
Rowing                                     ,0.9041095890410958 ,0.8918918918918919,0.9166666666666666 ,108.0
Elliptical bike                            ,0.7941176470588235 ,0.9230769230769231,0.6967741935483871 ,155.0
Cycling                                    ,0.8489208633093525 ,0.9672131147540983,0.7564102564102564 ,156.0
accuracy                                   ,0.8681184491706523 ,0.8681184491706523,0.8681184491706523 ,0.8681184491706523
macro avg                                  ,0.6757076905401301 ,0.7318889586590125,0.6397538891443153 ,9827.0
weighted avg                               ,0.8646442753456387 ,0.8657941937629805,0.8681184491706523 ,9827.0
