                                           ,f1-score           ,precision           ,recall              ,support
No activity                                ,0.8679314259822309 ,0.8345000346544947  ,0.9041532346741189  ,186433.0
Walking                                    ,0.2502465213103977 ,0.32205301748448956 ,0.20462282745027774 ,5581.0
Jogging                                    ,0.5949107326082496 ,0.5564299424184261  ,0.6391093474426808  ,4536.0
Running                                    ,0.6512941176470588 ,0.6523686071176055  ,0.6502231618510689  ,4257.0
Jump up                                    ,0.18771726535341832,0.19103773584905662 ,0.1845102505694761  ,878.0
Jump front and back                        ,0.21850146504813728,0.3045507584597433  ,0.17036553524804177 ,1532.0
Jump sideways                              ,0.06591337099811675,0.12237762237762238 ,0.045103092783505154,1552.0
Jump leg/arms open/closed                  ,0.6983824928639392 ,0.7505112474437627  ,0.6530249110320284  ,1686.0
Jump rope                                  ,0.25925925925925924,0.22674418604651161 ,0.3026607538802661  ,902.0
Trunk twist (arms outstretched)            ,0.5963777490297543 ,0.846389228886169   ,0.46038615179760317 ,3004.0
Trunk twist (elbows bent)                  ,0.5563725490196079 ,0.7243139757498405  ,0.45165141265419817 ,2513.0
Waist bends forward                        ,0.2481081081081081 ,0.4061946902654867  ,0.17859922178988327 ,2570.0
Waist rotation                             ,0.4217036828788304 ,0.5315379163713678  ,0.3494874184529357  ,2146.0
Waist bends (reach foot with opposite hand),0.674001435063382  ,0.7862723214285714  ,0.5897865215571368  ,2389.0
Reach heels backwards                      ,0.6763335059554635 ,0.68664563617245    ,0.6663265306122449  ,1960.0
Lateral bend                               ,0.27643203191792537,0.28379169104739616 ,0.26944444444444443 ,1800.0
Lateral bend with arm up                   ,0.46872393661384487,0.46807329261521374 ,0.4693763919821826  ,1796.0
Repetitive forward stretching              ,0.31317829457364343,0.2786206896551724  ,0.35752212389380533 ,1130.0
Upper trunk and lower body opposite twist  ,0.23111612175873736,0.4343220338983051  ,0.15745007680491552 ,1302.0
Lateral elevation of arms                  ,0.58732010890704   ,0.8287596048298573  ,0.45481927710843373 ,1660.0
Frontal elevation of arms                  ,0.20335021425788863,0.32301980198019803 ,0.14837976122797045 ,1759.0
Frontal hand claps                         ,0.29418559876780903,0.3942208462332301  ,0.23464373464373464 ,1628.0
Frontal crossing of arms                   ,0.33060453400503775,0.3968253968253968  ,0.28332433890987585 ,1853.0
Shoulders high-amplitude rotation          ,0.29437819420783645,0.318349299926308   ,0.2737642585551331  ,1578.0
Shoulders low-amplitude rotation           ,0.16251761390324096,0.15857011915673694 ,0.16666666666666666 ,1038.0
Arms inner rotation                        ,0.18688524590163935,0.1972318339100346  ,0.17757009345794392 ,1284.0
Knees (alternating) to the breast          ,0.03497615262321145,0.036243822075782535,0.03379416282642089 ,651.0
Heels (alternatively) to the backside      ,0.2866779089376054 ,0.34                ,0.2478134110787172  ,686.0
Knees bending (crouching)                  ,0.4711846318036286 ,0.5878828229027963  ,0.3931433659839715  ,2246.0
Knees (alternating) bending forward        ,0.4298484259619122 ,0.45106035889070145 ,0.4105419450631032  ,2694.0
Rotation on the knees                      ,0.49219993632601083,0.4609421586165772  ,0.5280054644808743  ,1464.0
Rowing                                     ,0.655892786756011  ,0.7468581687612208  ,0.5846802529866479  ,2846.0
Elliptical bike                            ,0.5963176696894752 ,0.67643391521197    ,0.5331695331695332  ,4070.0
Cycling                                    ,0.5533574811925328 ,0.6615589606928715  ,0.4755747126436782  ,4176.0
accuracy                                   ,0.7653299689440993 ,0.7653299689440993  ,0.7653299689440993  ,0.7653299689440993
macro avg                                  ,0.4069470755656172 ,0.4701379922928049  ,0.37204983493304455 ,257600.0
weighted avg                               ,0.750824658484155  ,0.7465997176799002  ,0.7653299689440993  ,257600.0
