                                           ,f1-score            ,precision          ,recall             ,support
No activity                                ,0.5278367142420944  ,0.9753200723327305 ,0.36182773481315306,186329.0
Walking                                    ,0.33784202374806405 ,0.2090823890261566 ,0.8794122917039957 ,5581.0
Jogging                                    ,0.5547431744562702  ,0.47806667730100494,0.6607142857142857 ,4536.0
Running                                    ,0.7429271972840438  ,0.6206081613360643 ,0.9252995066948555 ,4257.0
Jump up                                    ,0.44039735099337746 ,0.3459037711313394 ,0.6059225512528473 ,878.0
Jump front and back                        ,0.6332159624413146  ,0.5751599147121536 ,0.7043080939947781 ,1532.0
Jump sideways                              ,0.5454009433962264  ,0.5027173913043478 ,0.5960051546391752 ,1552.0
Jump leg/arms open/closed                  ,0.7795193312434691  ,0.6965452847805789 ,0.8849347568208779 ,1686.0
Jump rope                                  ,0.41653418124006364 ,0.39898477157360407,0.4356984478935698 ,902.0
Trunk twist (arms outstretched)            ,0.596119444062199   ,0.5080928923293455 ,0.7210386151797603 ,3004.0
Trunk twist (elbows bent)                  ,0.35317187959603885 ,0.23432214415820973,0.7166732988460008 ,2513.0
Waist bends forward                        ,0.6611401977894125  ,0.527868091035764  ,0.8844357976653696 ,2570.0
Waist rotation                             ,0.37613089509143405 ,0.23702086365841823,0.9105312208760484 ,2146.0
Waist bends (reach foot with opposite hand),0.792385484830458   ,0.7528259231348907 ,0.8363331938049393 ,2389.0
Reach heels backwards                      ,0.19359690588740866 ,0.12261839956450735,0.4596938775510204 ,1960.0
Lateral bend                               ,0.29935229512813294 ,0.2004903809883063 ,0.5905555555555555 ,1800.0
Lateral bend with arm up                   ,0.2948224219084296  ,0.23940236275191104,0.383630289532294  ,1796.0
Repetitive forward stretching              ,0.3602941176470589  ,0.2894736842105263 ,0.47699115044247786,1130.0
Upper trunk and lower body opposite twist  ,0.4335387323943662  ,0.3038247995064775 ,0.7565284178187404 ,1302.0
Lateral elevation of arms                  ,0.7079219841078738  ,0.5896510228640193 ,0.8855421686746988 ,1660.0
Frontal elevation of arms                  ,0.1799690830689122  ,0.10501329282187619,0.6287663445139283 ,1759.0
Frontal hand claps                         ,0.3127950611306137  ,0.19478365747022464,0.7936117936117936 ,1628.0
Frontal crossing of arms                   ,0.3167305236270753  ,0.21486330381209087,0.602266594711279  ,1853.0
Shoulders high-amplitude rotation          ,0.3940193491644679  ,0.2727051375700024 ,0.7097591888466414 ,1578.0
Shoulders low-amplitude rotation           ,0.034582132564841495,0.01881196508770443,0.2138728323699422 ,1038.0
Arms inner rotation                        ,0.09178091922994958 ,0.0504963651997186 ,0.5031152647975078 ,1284.0
Knees (alternating) to the breast          ,0.5767441860465117  ,0.5081967213114754 ,0.6666666666666666 ,651.0
Heels (alternatively) to the backside      ,0.36809306190278357 ,0.25740848343986056,0.6457725947521866 ,686.0
Knees bending (crouching)                  ,0.25306633291614516 ,0.17600974930362118,0.45013357079252003,2246.0
Knees (alternating) bending forward        ,0.48362930077691463 ,0.3861320336730173 ,0.6469933184855234 ,2694.0
Rotation on the knees                      ,0.40007012622720894 ,0.26910377358490567,0.7793715846994536 ,1464.0
Rowing                                     ,0.6792864943574809  ,0.5188137164040778 ,0.983485593815882  ,2846.0
Elliptical bike                            ,0.3780481269092663  ,0.241757488518747  ,0.8665847665847666 ,4070.0
Cycling                                    ,0.7961987397996074  ,0.7000908265213442 ,0.9228927203065134 ,4176.0
accuracy                                   ,0.4659373349488924  ,0.4659373349488924 ,0.4659373349488924 ,0.4659373349488924
macro avg                                  ,0.45035013750616215 ,0.3741813386005595 ,0.6790990954243838 ,257496.0
weighted avg                               ,0.5147693551628459  ,0.8110975193984106 ,0.4659373349488924 ,257496.0
