                                           ,f1-score           ,precision           ,recall             ,support
No activity                                ,0.7782942964419811 ,0.9843962008141113  ,0.6435541099940864 ,6764.0
Walking                                    ,0.5824665676077265 ,0.417910447761194   ,0.9607843137254902 ,204.0
Jogging                                    ,0.7913279132791327 ,0.7192118226600985  ,0.8795180722891566 ,166.0
Running                                    ,0.8672566371681416 ,0.7945945945945946  ,0.9545454545454546 ,154.0
Jump up                                    ,0.45098039215686275,0.3333333333333333  ,0.696969696969697  ,33.0
Jump front and back                        ,0.7142857142857142 ,0.6428571428571429  ,0.8035714285714286 ,56.0
Jump sideways                              ,0.6923076923076923 ,0.7346938775510204  ,0.6545454545454545 ,55.0
Jump leg/arms open/closed                  ,0.8226950354609929 ,0.7435897435897436  ,0.9206349206349206 ,63.0
Jump rope                                  ,0.45999999999999996,0.34328358208955223 ,0.696969696969697  ,33.0
Trunk twist (arms outstretched)            ,0.7661290322580645 ,0.7037037037037037  ,0.8407079646017699 ,113.0
Trunk twist (elbows bent)                  ,0.761467889908257  ,0.6484375           ,0.9222222222222223 ,90.0
Waist bends forward                        ,0.7713004484304933 ,0.6666666666666666  ,0.9148936170212766 ,94.0
Waist rotation                             ,0.7384615384615384 ,0.6101694915254238  ,0.935064935064935  ,77.0
Waist bends (reach foot with opposite hand),0.8864864864864864 ,0.82                ,0.9647058823529412 ,85.0
Reach heels backwards                      ,0.659217877094972  ,0.5462962962962963  ,0.8309859154929577 ,71.0
Lateral bend                               ,0.16901408450704225,0.09331259720062209 ,0.8955223880597015 ,67.0
Lateral bend with arm up                   ,0.28953229398663693,0.16971279373368145 ,0.9848484848484849 ,66.0
Repetitive forward stretching              ,0.6599999999999999 ,0.559322033898305   ,0.8048780487804879 ,41.0
Upper trunk and lower body opposite twist  ,0.31541218637992835,0.19213973799126638 ,0.88               ,50.0
Lateral elevation of arms                  ,0.7500000000000001 ,0.68                ,0.8360655737704918 ,61.0
Frontal elevation of arms                  ,0.6624203821656051 ,0.5591397849462365  ,0.8125             ,64.0
Frontal hand claps                         ,0.6423357664233577 ,0.5641025641025641  ,0.7457627118644068 ,59.0
Frontal crossing of arms                   ,0.6987951807228915 ,0.58                ,0.8787878787878788 ,66.0
Shoulders high-amplitude rotation          ,0.7086614173228345 ,0.6617647058823529  ,0.7627118644067796 ,59.0
Shoulders low-amplitude rotation           ,0.07228915662650602,0.047244094488188976,0.15384615384615385,39.0
Arms inner rotation                        ,0.2682926829268293 ,0.16417910447761194 ,0.7333333333333333 ,45.0
Knees (alternating) to the breast          ,0.6764705882352942 ,0.5609756097560976  ,0.8518518518518519 ,27.0
Heels (alternatively) to the backside      ,0.6229508196721312 ,0.5277777777777778  ,0.76               ,25.0
Knees bending (crouching)                  ,0.7192118226600984 ,0.5887096774193549  ,0.9240506329113924 ,79.0
Knees (alternating) bending forward        ,0.5893416927899686 ,0.4253393665158371  ,0.9591836734693877 ,98.0
Rotation on the knees                      ,0.6125             ,0.46226415094339623 ,0.9074074074074074 ,54.0
Rowing                                     ,0.9066666666666667 ,0.85                ,0.9714285714285714 ,105.0
Elliptical bike                            ,0.8037383177570093 ,0.7413793103448276  ,0.8775510204081632 ,147.0
Cycling                                    ,0.9600000000000001 ,0.9536423841059603  ,0.9664429530201343 ,149.0
accuracy                                   ,0.7081953200128219 ,0.7081953200128219  ,0.7081953200128219 ,0.7081953200128219
macro avg                                  ,0.6432444288291428 ,0.5614750028537342  ,0.833113124505768  ,9359.0
weighted avg                               ,0.7537903294477483 ,0.8778691534090813  ,0.7081953200128219 ,9359.0
