Unnamed: 0                         ,f1-score           ,precision           ,recall              ,support
Noise                              ,0.8136330086494173 ,0.7878243064671583  ,0.8411899404075199  ,859001.0
Band Pull-Down Row                 ,0.03102014710585225,0.029722690363107093,0.032436047483698376,5981.0
Bicep Curl                         ,0.3495845743846998 ,0.3288309543470567  ,0.373134328358209   ,14941.0
Box Jump (on bench)                ,0.11325611325611327,0.12941176470588234 ,0.10068649885583524 ,874.0
Burpee                             ,0.182598389799338  ,0.1736494364554994  ,0.192519820751465   ,11604.0
Butterfly sit-up                   ,0.456441798723678  ,0.5253767604297157  ,0.4034985422740525  ,34300.0
Chest Press                        ,0.12361655031500085,0.1437908496732026  ,0.1084067492907272  ,6697.0
Crunch                             ,0.2745047093212082 ,0.3775236733964624  ,0.21565625637885286 ,9798.0
Dip                                ,0.3211795178322375 ,0.32391158740790355 ,0.3184931506849315  ,7592.0
Dumbbell Deadlift Row              ,0.16846704697171985,0.18561112596951054 ,0.15422222222222226 ,9000.0
Dumbbell Row (both)                ,0.10765503875968993,0.10779082177161152 ,0.10751959740636796 ,10333.0
Dumbbell Row (right)               ,0.0751104565537555 ,0.07830092118730808 ,0.07216981132075471 ,2120.0
Dumbbell Squat (hands at side)     ,0.23917595789235385,0.2739885892116183  ,0.21221251380938036 ,9957.0
Elliptical machine                 ,0.5675043009842908 ,0.5271265030256987  ,0.6145811062582084  ,32741.0
Punches                            ,0.4251345567732313 ,0.4184858930167241  ,0.4319978914074855  ,7588.0
Jump Rope                          ,0.4714664897146649 ,0.4801216353192927  ,0.4631178707224334  ,18410.0
Jumping Jacks                      ,0.6237477902180318 ,0.6667716535433071  ,0.5859396623304733  ,3613.0
Kettlebell Swing                   ,0.5978132387706856 ,0.620361852192579   ,0.5768463073852296  ,7014.0
Lateral Raise                      ,0.2941176470588235 ,0.3495679497250589  ,0.25385054192812323 ,7012.0
Lawnmower (both)                   ,0.0                ,0.0                 ,0.0                 ,721.0
Lawnmower (right)                  ,0.0918629550321199 ,0.10674297088828066 ,0.08062394286788198 ,5321.0
Lunge (both legs)                  ,0.20351616910740505,0.20210856886496187 ,0.2049435135340056  ,13189.0
Ball Slam                          ,0.3555732062483453 ,0.33445399078570537 ,0.3795393528331214  ,7077.0
Triceps Extension (standing - both),0.4540654699049631 ,0.4680875444024292  ,0.4408590546082452  ,9266.0
Plank                              ,0.4339577805061587 ,0.4653049091217938  ,0.40656771799628943 ,26950.0
Power Boat pose                    ,0.2333642261353105 ,0.24202229911572476 ,0.2253042233357194  ,5588.0
Pushups                            ,0.2745917413537142 ,0.29564290788538955 ,0.2563391848886151  ,9741.0
Rowing machine                     ,0.4773298868240883 ,0.5243467249913664  ,0.4380509697066838  ,31195.0
Running                            ,0.5327490573454265 ,0.5588576664630421  ,0.5089710423099391  ,35949.0
Russian Twist                      ,0.2952785955730019 ,0.3263436972764522  ,0.2696136997212266  ,10044.0
Seated Back Fly                    ,0.1902217905131941 ,0.2366565961732125  ,0.1590201651102991  ,7389.0
Shoulder Press                     ,0.10167707990792503,0.108293639674979   ,0.09582248667410438 ,8067.0
Squat                              ,0.3103563341675605 ,0.3465981686541737  ,0.2809762202753442  ,46342.0
Triceps Kickback                   ,0.3293087322506589 ,0.3682609109061519  ,0.29780853517877737 ,13005.0
Triceps extension (lying)          ,0.3787822189017557 ,0.4448148798034743  ,0.3298204527712724  ,7686.0
Dumbbell Curl                      ,0.3709770114942529 ,0.3824429742273131  ,0.3601785548219102  ,10753.0
V-up                               ,0.4576498504075106 ,0.4820167336738021  ,0.4356280074634194  ,10183.0
Walk                               ,0.5424429534985253 ,0.5920566382697321  ,0.5005014880218353  ,60819.0
Walking lunge                      ,0.2061057480276376 ,0.1987900557708668  ,0.213980463980464   ,9828.0
Wall Ball                          ,0.22726450913035615,0.22232048107534488 ,0.2324334319526627  ,5408.0
Wall Squat                         ,0.1002307945928124 ,0.11980632811620312 ,0.08615384615384615 ,12350.0
accuracy                           ,0.6533444519786231 ,0.6533444519786231  ,0.6533444519786231  ,0.6533444519786231
macro avg                          ,0.312276425463598  ,0.3305887232768072  ,0.299063785694674   ,1405447.0
weighted avg                       ,0.6438009602259178 ,0.6377029278917276  ,0.6533444519786231  ,1405447.0
