                                           ,f1-score          ,precision          ,recall            ,support
No activity                                ,0.948025366573835 ,0.9500975183267201 ,0.9459622338288469,14934.0
Walking                                    ,0.7376681614349777,0.7376681614349776 ,0.7376681614349776,446.0
Jogging                                    ,0.863013698630137 ,0.8559782608695652 ,0.8701657458563536,362.0
Running                                    ,0.9192364170337739,0.9233038348082596 ,0.9152046783625731,342.0
Jump up                                    ,0.5095541401273885,0.47619047619047616,0.547945205479452 ,73.0
Jump front and back                        ,0.701195219123506 ,0.6929133858267716 ,0.7096774193548387,124.0
Jump sideways                              ,0.7639484978540773,0.8018018018018018 ,0.7295081967213115,122.0
Jump leg/arms open/closed                  ,0.8327137546468402,0.8175182481751825 ,0.8484848484848485,132.0
Jump rope                                  ,0.6233766233766234,0.5925925925925926 ,0.6575342465753424,73.0
Trunk twist (arms outstretched)            ,0.8958333333333334,0.8958333333333334 ,0.8958333333333334,240.0
Trunk twist (elbows bent)                  ,0.8434343434343435,0.8434343434343434 ,0.8434343434343434,198.0
Waist bends forward                        ,0.8557692307692307,0.8476190476190476 ,0.8640776699029126,206.0
Waist rotation                             ,0.8688046647230321,0.8713450292397661 ,0.8662790697674418,172.0
Waist bends (reach foot with opposite hand),0.9148936170212767,0.9197860962566845 ,0.91005291005291  ,189.0
Reach heels backwards                      ,0.8411214953271028,0.8282208588957055 ,0.8544303797468354,158.0
Lateral bend                               ,0.7702265372168285,0.7345679012345679 ,0.8095238095238095,147.0
Lateral bend with arm up                   ,0.7090301003344481,0.6973684210526315 ,0.7210884353741497,147.0
Repetitive forward stretching              ,0.875             ,0.875              ,0.875             ,88.0
Upper trunk and lower body opposite twist  ,0.6729857819905213,0.6574074074074074 ,0.6893203883495146,103.0
Lateral elevation of arms                  ,0.8191881918819188,0.8043478260869565 ,0.8345864661654135,133.0
Frontal elevation of arms                  ,0.8285714285714286,0.8169014084507042 ,0.8405797101449275,138.0
Frontal hand claps                         ,0.7647058823529411,0.7482014388489209 ,0.7819548872180451,133.0
Frontal crossing of arms                   ,0.8160535117056856,0.8133333333333334 ,0.8187919463087249,149.0
Shoulders high-amplitude rotation          ,0.7854251012145749,0.7950819672131147 ,0.776             ,125.0
Shoulders low-amplitude rotation           ,0.6506024096385542,0.6506024096385542 ,0.6506024096385542,83.0
Arms inner rotation                        ,0.6824644549763033,0.6605504587155964 ,0.7058823529411765,102.0
Knees (alternating) to the breast          ,0.5142857142857143,0.5192307692307693 ,0.5094339622641509,53.0
Heels (alternatively) to the backside      ,0.6422018348623854,0.6140350877192983 ,0.6730769230769231,52.0
Knees bending (crouching)                  ,0.8222222222222223,0.8268156424581006 ,0.8176795580110497,181.0
Knees (alternating) bending forward        ,0.7877358490566038,0.7952380952380952 ,0.780373831775701 ,214.0
Rotation on the knees                      ,0.7532467532467532,0.75               ,0.7565217391304347,115.0
Rowing                                     ,0.930957683741648 ,0.9288888888888889 ,0.9330357142857143,224.0
Elliptical bike                            ,0.8738461538461538,0.8792569659442725 ,0.8685015290519877,327.0
Cycling                                    ,0.9596412556053812,0.9610778443113772 ,0.9582089552238806,335.0
accuracy                                   ,0.9119301648884578,0.9119301648884578 ,0.9119301648884578,0.9119301648884578
macro avg                                  ,0.7875582185341042,0.7818296721934651 ,0.7940123841417788,20620.0
weighted avg                               ,0.9123420434259728,0.9128857581922755 ,0.9119301648884578,20620.0
