                                           ,f1-score           ,precision          ,recall              ,support
No activity                                ,0.8832940383967667 ,0.853817353084812  ,0.9148787720216291  ,5733.0
Walking                                    ,0.3661971830985916 ,0.3551912568306011 ,0.37790697674418605 ,172.0
Jogging                                    ,0.6329113924050632 ,0.5649717514124294 ,0.7194244604316546  ,139.0
Running                                    ,0.6721311475409835 ,0.7387387387387387 ,0.6165413533834586  ,133.0
Jump up                                    ,0.07142857142857144,0.5                ,0.038461538461538464,26.0
Jump front and back                        ,0.14545454545454545,0.36363636363636365,0.09090909090909091 ,44.0
Jump sideways                              ,0.14545454545454545,0.5                ,0.0851063829787234  ,47.0
Jump leg/arms open/closed                  ,0.7096774193548387 ,0.8048780487804879 ,0.6346153846153846  ,52.0
Jump rope                                  ,0.3                ,0.42857142857142855,0.23076923076923078 ,26.0
Trunk twist (arms outstretched)            ,0.7354838709677419 ,0.890625           ,0.6263736263736264  ,91.0
Trunk twist (elbows bent)                  ,0.6299212598425197 ,0.8                ,0.5194805194805194  ,77.0
Waist bends forward                        ,0.529032258064516  ,0.5466666666666666 ,0.5125              ,80.0
Waist rotation                             ,0.4999999999999999 ,0.5740740740740741 ,0.44285714285714284 ,70.0
Waist bends (reach foot with opposite hand),0.7794117647058824 ,0.8548387096774194 ,0.7162162162162162  ,74.0
Reach heels backwards                      ,0.5950413223140496 ,0.6101694915254238 ,0.5806451612903226  ,62.0
Lateral bend                               ,0.4054054054054054 ,0.6521739130434783 ,0.29411764705882354 ,51.0
Lateral bend with arm up                   ,0.6218487394957983 ,0.5967741935483871 ,0.6491228070175439  ,57.0
Repetitive forward stretching              ,0.45901639344262296,0.56               ,0.3888888888888889  ,36.0
Upper trunk and lower body opposite twist  ,0.2978723404255319 ,0.7777777777777778 ,0.18421052631578946 ,38.0
Lateral elevation of arms                  ,0.5945945945945946 ,0.88               ,0.4489795918367347  ,49.0
Frontal elevation of arms                  ,0.39603960396039606,0.40816326530612246,0.38461538461538464 ,52.0
Frontal hand claps                         ,0.3614457831325301 ,0.45454545454545453,0.3                 ,50.0
Frontal crossing of arms                   ,0.4791666666666667 ,0.6216216216216216 ,0.3898305084745763  ,59.0
Shoulders high-amplitude rotation          ,0.4545454545454546 ,0.4878048780487805 ,0.425531914893617   ,47.0
Shoulders low-amplitude rotation           ,0.13333333333333333,0.2                ,0.1                 ,30.0
Arms inner rotation                        ,0.21875            ,0.28               ,0.1794871794871795  ,39.0
Knees (alternating) to the breast          ,0.0                ,0.0                ,0.0                 ,22.0
Heels (alternatively) to the backside      ,0.16               ,0.5                ,0.09523809523809523 ,21.0
Knees bending (crouching)                  ,0.6218487394957983 ,0.7254901960784313 ,0.5441176470588235  ,68.0
Knees (alternating) bending forward        ,0.5257142857142857 ,0.4842105263157895 ,0.575               ,80.0
Rotation on the knees                      ,0.5411764705882353 ,0.6216216216216216 ,0.4791666666666667  ,48.0
Rowing                                     ,0.7710843373493975 ,0.7901234567901234 ,0.7529411764705882  ,85.0
Elliptical bike                            ,0.7196652719665272 ,0.7678571428571429 ,0.6771653543307087  ,127.0
Cycling                                    ,0.7340823970037453 ,0.7153284671532847 ,0.7538461538461538  ,130.0
accuracy                                   ,0.8006317119393557 ,0.8006317119393557 ,0.8006317119393557  ,0.8006317119393557
macro avg                                  ,0.47620673929849816,0.5855785705207782 ,0.43320427643330295 ,7915.0
weighted avg                               ,0.7872876528678938 ,0.7874450380156545 ,0.8006317119393557  ,7915.0
