                                           ,f1-score          ,precision         ,recall            ,support
No activity                                ,0.9320832308730661,0.9112159093234037,0.9539286976450304,186754.0
Walking                                    ,0.6219553450608931,0.588979657216082 ,0.6588425013438451,5581.0
Jogging                                    ,0.7227000544365814,0.7139169713916972,0.7317019400352733,4536.0
Running                                    ,0.7888945752302967,0.8662545658892947,0.7242189335212591,4257.0
Jump up                                    ,0.4265456608054452,0.4248587570621469,0.428246013667426 ,878.0
Jump front and back                        ,0.5858439201451906,0.659852820932134 ,0.5267624020887729,1532.0
Jump sideways                              ,0.7374649641856119,0.7136829415310428,0.7628865979381443,1552.0
Jump leg/arms open/closed                  ,0.8696711327649209,0.8936170212765957,0.8469750889679716,1686.0
Jump rope                                  ,0.573449401523395 ,0.563034188034188 ,0.5842572062084257,902.0
Trunk twist (arms outstretched)            ,0.8748861773811691,0.9658222758343386,0.7996005326231691,3004.0
Trunk twist (elbows bent)                  ,0.8668180879620071,0.9008583690987124,0.8352566653402308,2513.0
Waist bends forward                        ,0.7526471833968658,0.8257434944237918,0.6914396887159533,2570.0
Waist rotation                             ,0.7931860527016237,0.9248913718187461,0.6943150046598322,2146.0
Waist bends (reach foot with opposite hand),0.9320094970861214,0.9621212121212122,0.9037254081205526,2389.0
Reach heels backwards                      ,0.8308181096108023,0.8635112823335168,0.8005102040816326,1960.0
Lateral bend                               ,0.7834877843302442,0.7921635434412265,0.775             ,1800.0
Lateral bend with arm up                   ,0.7324535092981403,0.793888166449935 ,0.6798440979955457,1796.0
Repetitive forward stretching              ,0.8761991777067154,0.9055712936732767,0.8486725663716814,1130.0
Upper trunk and lower body opposite twist  ,0.5252252252252253,0.6350762527233116,0.4477726574500768,1302.0
Lateral elevation of arms                  ,0.6629910406616127,0.7745571658615137,0.5795180722891566,1660.0
Frontal elevation of arms                  ,0.6685860524632118,0.7644476956839795,0.5940875497441728,1759.0
Frontal hand claps                         ,0.665955934612651 ,0.7900505902192243,0.5755528255528255,1628.0
Frontal crossing of arms                   ,0.7465410656461584,0.8212435233160622,0.6842957366432811,1853.0
Shoulders high-amplitude rotation          ,0.6092493297587132,0.6465149359886202,0.5760456273764258,1578.0
Shoulders low-amplitude rotation           ,0.6052366565961733,0.6339662447257384,0.5789980732177264,1038.0
Arms inner rotation                        ,0.4289772727272727,0.5471014492753623,0.352803738317757 ,1284.0
Knees (alternating) to the breast          ,0.491609081934847 ,0.6878453038674033,0.3824884792626728,651.0
Heels (alternatively) to the backside      ,0.6699507389162561,0.7669172932330827,0.5947521865889213,686.0
Knees bending (crouching)                  ,0.7041742286751361,0.8429546865301055,0.6046304541406946,2246.0
Knees (alternating) bending forward        ,0.855908912446015 ,0.9083333333333333,0.8092056421677802,2694.0
Rotation on the knees                      ,0.7879410757108598,0.7903780068728522,0.7855191256830601,1464.0
Rowing                                     ,0.8631342445234975,0.9238476953907816,0.8099086437104709,2846.0
Elliptical bike                            ,0.7217671152720889,0.8919016630513377,0.6061425061425061,4070.0
Cycling                                    ,0.889688866032399 ,0.960577456968351 ,0.828544061302682 ,4176.0
accuracy                                   ,0.8838248921181292,0.8838248921181292,0.8838248921181292,0.8838248921181292
macro avg                                  ,0.7234720795794471,0.7839910923203648,0.67813085085044  ,257921.0
weighted avg                               ,0.88046400705239  ,0.8817371121561747,0.8838248921181292,257921.0
