                                           ,f1-score            ,precision           ,recall             ,support
No activity                                ,0.6605217070697761  ,0.9595607927155865  ,0.503583977512298  ,7115.0
Walking                                    ,0.49112426035502965 ,0.3547008547008547  ,0.7980769230769231 ,208.0
Jogging                                    ,0.687960687960688   ,0.5932203389830508  ,0.8187134502923976 ,171.0
Running                                    ,0.9198813056379822  ,0.8857142857142857  ,0.9567901234567902 ,162.0
Jump up                                    ,0.058111380145278446,0.031746031746031744,0.34285714285714286,35.0
Jump front and back                        ,0.34146341463414637 ,0.2413793103448276  ,0.5833333333333334 ,60.0
Jump sideways                              ,0.19999999999999998 ,0.16853932584269662 ,0.2459016393442623 ,61.0
Jump leg/arms open/closed                  ,0.8260869565217391  ,0.7808219178082192  ,0.8769230769230769 ,65.0
Jump rope                                  ,0.19014084507042253 ,0.108               ,0.7941176470588235 ,34.0
Trunk twist (arms outstretched)            ,0.6578947368421052  ,0.646551724137931   ,0.6696428571428571 ,112.0
Trunk twist (elbows bent)                  ,0.5079365079365079  ,0.3669724770642202  ,0.8247422680412371 ,97.0
Waist bends forward                        ,0.5551601423487544  ,0.43333333333333335 ,0.7722772277227723 ,101.0
Waist rotation                             ,0.4878048780487805  ,0.32786885245901637 ,0.9523809523809523 ,84.0
Waist bends (reach foot with opposite hand),0.7887323943661971  ,0.6942148760330579  ,0.9130434782608695 ,92.0
Reach heels backwards                      ,0.6122448979591837  ,0.5042016806722689  ,0.7792207792207793 ,77.0
Lateral bend                               ,0.1301518438177874  ,0.07042253521126761 ,0.8571428571428571 ,70.0
Lateral bend with arm up                   ,0.2952380952380953  ,0.17613636363636365 ,0.9117647058823529 ,68.0
Repetitive forward stretching              ,0.41441441441441446 ,0.3333333333333333  ,0.5476190476190477 ,42.0
Upper trunk and lower body opposite twist  ,0.34693877551020413 ,0.2361111111111111  ,0.6538461538461539 ,52.0
Lateral elevation of arms                  ,0.4885496183206106  ,0.463768115942029   ,0.5161290322580645 ,62.0
Frontal elevation of arms                  ,0.28975265017667845 ,0.19158878504672897 ,0.5942028985507246 ,69.0
Frontal hand claps                         ,0.5652173913043477  ,0.5064935064935064  ,0.639344262295082  ,61.0
Frontal crossing of arms                   ,0.39344262295081966 ,0.3157894736842105  ,0.5217391304347826 ,69.0
Shoulders high-amplitude rotation          ,0.30036630036630035 ,0.19617224880382775 ,0.640625           ,64.0
Shoulders low-amplitude rotation           ,0.18064516129032257 ,0.1206896551724138  ,0.358974358974359  ,39.0
Arms inner rotation                        ,0.36470588235294116 ,0.25203252032520324 ,0.6595744680851063 ,47.0
Knees (alternating) to the breast          ,0.14400000000000002 ,0.09                ,0.36               ,25.0
Heels (alternatively) to the backside      ,0.507936507936508   ,0.4                 ,0.6956521739130435 ,23.0
Knees bending (crouching)                  ,0.6086956521739131  ,0.5544554455445545  ,0.6746987951807228 ,83.0
Knees (alternating) bending forward        ,0.582089552238806   ,0.46987951807228917 ,0.7647058823529411 ,102.0
Rotation on the knees                      ,0.6933333333333332  ,0.5652173913043478  ,0.896551724137931  ,58.0
Rowing                                     ,0.7420494699646643  ,0.6                 ,0.9722222222222222 ,108.0
Elliptical bike                            ,0.75                ,0.7651006711409396  ,0.7354838709677419 ,155.0
Cycling                                    ,0.7490909090909091  ,0.865546218487395   ,0.6602564102564102 ,156.0
accuracy                                   ,0.5691462297751094  ,0.5691462297751094  ,0.5691462297751094 ,0.5691462297751094
macro avg                                  ,0.4862259498640367  ,0.419693020437203   ,0.6909452314924723 ,9827.0
weighted avg                               ,0.6310785552979952  ,0.8274992688096853  ,0.5691462297751094 ,9827.0
