                                           ,f1-score           ,precision          ,recall              ,support
No activity                                ,0.8961232169423295 ,0.8991921320688444 ,0.8930751787894645  ,5733.0
Walking                                    ,0.7338935574229694 ,0.7081081081081081 ,0.7616279069767442  ,172.0
Jogging                                    ,0.7999999999999999 ,0.7808219178082192 ,0.8201438848920863  ,139.0
Running                                    ,0.8666666666666667 ,0.8540145985401459 ,0.8796992481203008  ,133.0
Jump up                                    ,0.2641509433962264 ,0.25925925925925924,0.2692307692307692  ,26.0
Jump front and back                        ,0.3218390804597701 ,0.32558139534883723,0.3181818181818182  ,44.0
Jump sideways                              ,0.288659793814433  ,0.28               ,0.2978723404255319  ,47.0
Jump leg/arms open/closed                  ,0.6464646464646464 ,0.6808510638297872 ,0.6153846153846154  ,52.0
Jump rope                                  ,0.2439024390243902 ,0.3333333333333333 ,0.19230769230769232 ,26.0
Trunk twist (arms outstretched)            ,0.7891891891891892 ,0.776595744680851  ,0.8021978021978022  ,91.0
Trunk twist (elbows bent)                  ,0.7388535031847133 ,0.725              ,0.7532467532467533  ,77.0
Waist bends forward                        ,0.6037735849056604 ,0.6075949367088608 ,0.6                 ,80.0
Waist rotation                             ,0.6756756756756757 ,0.6410256410256411 ,0.7142857142857143  ,70.0
Waist bends (reach foot with opposite hand),0.8356164383561645 ,0.8472222222222222 ,0.8243243243243243  ,74.0
Reach heels backwards                      ,0.6307692307692307 ,0.6029411764705882 ,0.6612903225806451  ,62.0
Lateral bend                               ,0.3272727272727273 ,0.3050847457627119 ,0.35294117647058826 ,51.0
Lateral bend with arm up                   ,0.3773584905660377 ,0.40816326530612246,0.3508771929824561  ,57.0
Repetitive forward stretching              ,0.4657534246575342 ,0.4594594594594595 ,0.4722222222222222  ,36.0
Upper trunk and lower body opposite twist  ,0.40625000000000006,0.5                ,0.34210526315789475 ,38.0
Lateral elevation of arms                  ,0.577319587628866  ,0.5833333333333334 ,0.5714285714285714  ,49.0
Frontal elevation of arms                  ,0.5510204081632654 ,0.5869565217391305 ,0.5192307692307693  ,52.0
Frontal hand claps                         ,0.4742268041237113 ,0.48936170212765956,0.46                ,50.0
Frontal crossing of arms                   ,0.5454545454545455 ,0.4931506849315068 ,0.6101694915254238  ,59.0
Shoulders high-amplitude rotation          ,0.4077669902912622 ,0.375              ,0.44680851063829785 ,47.0
Shoulders low-amplitude rotation           ,0.16393442622950818,0.16129032258064516,0.16666666666666666 ,30.0
Arms inner rotation                        ,0.345679012345679  ,0.3333333333333333 ,0.358974358974359   ,39.0
Knees (alternating) to the breast          ,0.05714285714285715,0.07692307692307693,0.045454545454545456,22.0
Heels (alternatively) to the backside      ,0.15789473684210528,0.17647058823529413,0.14285714285714285 ,21.0
Knees bending (crouching)                  ,0.6711409395973154 ,0.6172839506172839 ,0.7352941176470589  ,68.0
Knees (alternating) bending forward        ,0.6162790697674418 ,0.5760869565217391 ,0.6625              ,80.0
Rotation on the knees                      ,0.45652173913043476,0.4772727272727273 ,0.4375              ,48.0
Rowing                                     ,0.7857142857142857 ,0.7951807228915663 ,0.7764705882352941  ,85.0
Elliptical bike                            ,0.8207171314741036 ,0.8306451612903226 ,0.8110236220472441  ,127.0
Cycling                                    ,0.8625954198473283 ,0.8560606060606061 ,0.8692307692307693  ,130.0
accuracy                                   ,0.8233733417561592 ,0.8233733417561592 ,0.8233733417561592  ,0.8233733417561592
macro avg                                  ,0.5413417812506198 ,0.5418411378762124 ,0.5451359817562813  ,7915.0
weighted avg                               ,0.8231660338452335 ,0.8238240768413713 ,0.8233733417561592  ,7915.0
