                                           ,f1-score           ,precision         ,recall            ,support
No activity                                ,0.9370066054454649 ,0.9392764857881137,0.9347476695596272,9333.0
Walking                                    ,0.7527272727272728 ,0.7610294117647058,0.7446043165467626,278.0
Jogging                                    ,0.8590308370044053 ,0.8552631578947368,0.8628318584070797,226.0
Running                                    ,0.9150943396226416 ,0.9238095238095239,0.9065420560747663,214.0
Jump up                                    ,0.5                ,0.5               ,0.5               ,44.0
Jump front and back                        ,0.6582278481012659 ,0.6341463414634146,0.6842105263157895,76.0
Jump sideways                              ,0.7012987012987013 ,0.6923076923076923,0.7105263157894737,76.0
Jump leg/arms open/closed                  ,0.8383233532934131 ,0.8235294117647058,0.8536585365853658,82.0
Jump rope                                  ,0.45238095238095233,0.4634146341463415,0.4418604651162791,43.0
Trunk twist (arms outstretched)            ,0.8504983388704319 ,0.847682119205298 ,0.8533333333333334,150.0
Trunk twist (elbows bent)                  ,0.8449612403100776 ,0.8257575757575758,0.8650793650793651,126.0
Waist bends forward                        ,0.8692307692307693 ,0.8560606060606061,0.8828125         ,128.0
Waist rotation                             ,0.7830188679245284 ,0.7614678899082569,0.8058252427184466,103.0
Waist bends (reach foot with opposite hand),0.864406779661017  ,0.8571428571428571,0.8717948717948718,117.0
Reach heels backwards                      ,0.7761194029850745 ,0.7647058823529411,0.7878787878787878,99.0
Lateral bend                               ,0.6966292134831461 ,0.7126436781609196,0.6813186813186813,91.0
Lateral bend with arm up                   ,0.6557377049180327 ,0.6451612903225806,0.6666666666666666,90.0
Repetitive forward stretching              ,0.706896551724138  ,0.6833333333333333,0.7321428571428571,56.0
Upper trunk and lower body opposite twist  ,0.7058823529411765 ,0.75              ,0.6666666666666666,63.0
Lateral elevation of arms                  ,0.768361581920904  ,0.723404255319149 ,0.8192771084337349,83.0
Frontal elevation of arms                  ,0.7261904761904762 ,0.7530864197530864,0.7011494252873564,87.0
Frontal hand claps                         ,0.7337278106508874 ,0.7294117647058823,0.7380952380952381,84.0
Frontal crossing of arms                   ,0.7058823529411765 ,0.6804123711340206,0.7333333333333333,90.0
Shoulders high-amplitude rotation          ,0.6211180124223603 ,0.6097560975609756,0.6329113924050633,79.0
Shoulders low-amplitude rotation           ,0.5                ,0.4909090909090909,0.5094339622641509,53.0
Arms inner rotation                        ,0.6307692307692307 ,0.6212121212121212,0.640625          ,64.0
Knees (alternating) to the breast          ,0.4406779661016949 ,0.5               ,0.3939393939393939,33.0
Heels (alternatively) to the backside      ,0.5797101449275363 ,0.5882352941176471,0.5714285714285714,35.0
Knees bending (crouching)                  ,0.75               ,0.7310924369747899,0.7699115044247787,113.0
Knees (alternating) bending forward        ,0.762589928057554  ,0.7464788732394366,0.7794117647058824,136.0
Rotation on the knees                      ,0.706766917293233  ,0.746031746031746 ,0.6714285714285714,70.0
Rowing                                     ,0.9300699300699301 ,0.9172413793103448,0.9432624113475178,141.0
Elliptical bike                            ,0.8284313725490197 ,0.8284313725490197,0.8284313725490197,204.0
Cycling                                    ,0.9647058823529412 ,0.9534883720930233,0.9761904761904762,210.0
accuracy                                   ,0.893841733322979  ,0.893841733322979 ,0.893841733322979 ,0.893841733322979
macro avg                                  ,0.7357786099461604 ,0.7328212790027627,0.7400391247890561,12877.0
weighted avg                               ,0.8939791903546337 ,0.8943649172499375,0.893841733322979 ,12877.0
