                                           ,f1-score           ,precision          ,recall              ,support
No activity                                ,0.912645739910314  ,0.9051770147660558 ,0.9202387411828541  ,5529.0
Walking                                    ,0.6754617414248021 ,0.6009389671361502 ,0.7710843373493976  ,166.0
Jogging                                    ,0.8958333333333334 ,0.8486842105263158 ,0.9485294117647058  ,136.0
Running                                    ,0.9163346613545816 ,0.9126984126984127 ,0.92                ,125.0
Jump up                                    ,0.05555555555555555,0.1111111111111111 ,0.037037037037037035,27.0
Jump front and back                        ,0.0759493670886076 ,0.08823529411764706,0.06666666666666667 ,45.0
Jump sideways                              ,0.3428571428571428 ,0.5217391304347826 ,0.2553191489361702  ,47.0
Jump leg/arms open/closed                  ,0.7608695652173915 ,0.8333333333333334 ,0.7                 ,50.0
Jump rope                                  ,0.2702702702702703 ,0.4166666666666667 ,0.2                 ,25.0
Trunk twist (arms outstretched)            ,0.8888888888888888 ,0.8888888888888888 ,0.8888888888888888  ,90.0
Trunk twist (elbows bent)                  ,0.8356164383561644 ,0.8356164383561644 ,0.8356164383561644  ,73.0
Waist bends forward                        ,0.7810650887573964 ,0.6947368421052632 ,0.8918918918918919  ,74.0
Waist rotation                             ,0.7042253521126761 ,0.6410256410256411 ,0.78125             ,64.0
Waist bends (reach foot with opposite hand),0.8591549295774648 ,0.8591549295774648 ,0.8591549295774648  ,71.0
Reach heels backwards                      ,0.8376068376068376 ,0.8166666666666667 ,0.8596491228070176  ,57.0
Lateral bend                               ,0.48192771084337355,0.6896551724137931 ,0.37037037037037035 ,54.0
Lateral bend with arm up                   ,0.5360824742268042 ,0.6046511627906976 ,0.48148148148148145 ,54.0
Repetitive forward stretching              ,0.3333333333333333 ,0.7                ,0.21875             ,32.0
Upper trunk and lower body opposite twist  ,0.41379310344827586,0.631578947368421  ,0.3076923076923077  ,39.0
Lateral elevation of arms                  ,0.7142857142857142 ,0.7                ,0.7291666666666666  ,48.0
Frontal elevation of arms                  ,0.6601941747572816 ,0.6538461538461539 ,0.6666666666666666  ,51.0
Frontal hand claps                         ,0.5348837209302325 ,0.5897435897435898 ,0.48936170212765956 ,47.0
Frontal crossing of arms                   ,0.6226415094339622 ,0.6346153846153846 ,0.6111111111111112  ,54.0
Shoulders high-amplitude rotation          ,0.4675324675324676 ,0.6206896551724138 ,0.375               ,48.0
Shoulders low-amplitude rotation           ,0.0                ,0.0                ,0.0                 ,29.0
Arms inner rotation                        ,0.3728813559322034 ,0.5                ,0.2972972972972973  ,37.0
Knees (alternating) to the breast          ,0.0                ,0.0                ,0.0                 ,19.0
Heels (alternatively) to the backside      ,0.0                ,0.0                ,0.0                 ,19.0
Knees bending (crouching)                  ,0.835820895522388  ,0.835820895522388  ,0.835820895522388   ,67.0
Knees (alternating) bending forward        ,0.8606060606060606 ,0.8554216867469879 ,0.8658536585365854  ,82.0
Rotation on the knees                      ,0.6666666666666666 ,0.7                ,0.6363636363636364  ,44.0
Rowing                                     ,0.8497409326424871 ,0.7663551401869159 ,0.9534883720930233  ,86.0
Elliptical bike                            ,0.8549618320610686 ,0.7887323943661971 ,0.9333333333333333  ,120.0
Cycling                                    ,0.9049429657794678 ,0.85               ,0.967479674796748   ,123.0
accuracy                                   ,0.8608490566037735 ,0.8608490566037735 ,0.8608490566037735  ,0.8608490566037735
macro avg                                  ,0.5859597008915651 ,0.6204642273583385 ,0.578663640838751   ,7632.0
weighted avg                               ,0.8517534653022817 ,0.8483686230305016 ,0.8608490566037735  ,7632.0
