                                           ,f1-score          ,precision         ,recall             ,support
No activity                                ,0.9490047393364929,0.9576279292204687,0.9405354626585252 ,10645.0
Walking                                    ,0.7568306010928961,0.6707021791767555,0.8683385579937304 ,319.0
Jogging                                    ,0.8805970149253731,0.855072463768116 ,0.9076923076923077 ,260.0
Running                                    ,0.9539078156312626,0.9482071713147411,0.9596774193548387 ,248.0
Jump up                                    ,0.358974358974359 ,0.4827586206896552,0.2857142857142857 ,49.0
Jump front and back                        ,0.7126436781609196,0.7209302325581395,0.7045454545454546 ,88.0
Jump sideways                              ,0.7337278106508877,0.775             ,0.6966292134831461 ,89.0
Jump leg/arms open/closed                  ,0.8864864864864866,0.9010989010989011,0.8723404255319149 ,94.0
Jump rope                                  ,0.6352941176470589,0.7714285714285715,0.54               ,50.0
Trunk twist (arms outstretched)            ,0.9540229885057472,0.9485714285714286,0.9595375722543352 ,173.0
Trunk twist (elbows bent)                  ,0.9199999999999999,0.8961038961038961,0.9452054794520548 ,146.0
Waist bends forward                        ,0.8817891373801917,0.8214285714285714,0.9517241379310345 ,145.0
Waist rotation                             ,0.8863636363636364,0.8297872340425532,0.9512195121951219 ,123.0
Waist bends (reach foot with opposite hand),0.9309090909090909,0.920863309352518 ,0.9411764705882353 ,136.0
Reach heels backwards                      ,0.896551724137931 ,0.859504132231405 ,0.9369369369369369 ,111.0
Lateral bend                               ,0.6464646464646465,0.6597938144329897,0.6336633663366337 ,101.0
Lateral bend with arm up                   ,0.7547169811320754,0.7272727272727273,0.7843137254901961 ,102.0
Repetitive forward stretching              ,0.848             ,0.8548387096774194,0.8412698412698413 ,63.0
Upper trunk and lower body opposite twist  ,0.8571428571428572,0.9               ,0.8181818181818182 ,77.0
Lateral elevation of arms                  ,0.8524590163934426,0.8764044943820225,0.8297872340425532 ,94.0
Frontal elevation of arms                  ,0.821917808219178 ,0.7758620689655172,0.8737864077669902 ,103.0
Frontal hand claps                         ,0.8484848484848486,0.8               ,0.9032258064516129 ,93.0
Frontal crossing of arms                   ,0.8796296296296298,0.8715596330275229,0.8878504672897196 ,107.0
Shoulders high-amplitude rotation          ,0.8314606741573034,0.8604651162790697,0.8043478260869565 ,92.0
Shoulders low-amplitude rotation           ,0.5321100917431193,0.5686274509803921,0.5                ,58.0
Arms inner rotation                        ,0.7482993197278911,0.7432432432432432,0.7534246575342466 ,73.0
Knees (alternating) to the breast          ,0.05              ,0.3333333333333333,0.02702702702702703,37.0
Heels (alternatively) to the backside      ,0.5               ,0.6296296296296297,0.4146341463414634 ,41.0
Knees bending (crouching)                  ,0.892193308550186 ,0.8450704225352113,0.9448818897637795 ,127.0
Knees (alternating) bending forward        ,0.8916408668730651,0.8470588235294118,0.9411764705882353 ,153.0
Rotation on the knees                      ,0.8372093023255814,0.8275862068965517,0.8470588235294118 ,85.0
Rowing                                     ,0.9126760563380282,0.8526315789473684,0.9818181818181818 ,165.0
Elliptical bike                            ,0.9116465863453815,0.8598484848484849,0.9700854700854701 ,234.0
Cycling                                    ,0.9535353535353536,0.9254901960784314,0.9833333333333333 ,240.0
accuracy                                   ,0.920114122681883 ,0.920114122681883 ,0.920114122681883  ,0.920114122681883
macro avg                                  ,0.7913732513901448,0.7975823698542661,0.8000335214490997 ,14721.0
weighted avg                               ,0.9190736315536512,0.9205368817880948,0.920114122681883  ,14721.0
