Unnamed: 0                         ,f1-score              ,precision            ,recall               ,support
Noise                              ,0.05242795389862349   ,0.865997836870175    ,0.02703225010302989  ,858974.0
Band Pull-Down Row                 ,0.02146424396982255   ,0.012760178137140329 ,0.0675246531840214   ,5983.0
Bicep Curl                         ,0.29535840188014095   ,0.2632626341974339   ,0.3363666778186685   ,14945.0
Box Jump (on bench)                ,0.0181380714417916    ,0.009868089819756318 ,0.11199999999999999  ,875.0
Burpee                             ,0.09758848185252712   ,0.0624143485682687   ,0.2236003445305771   ,11610.0
Butterfly sit-up                   ,0.09604968585253124   ,0.12610220915900255  ,0.07756458855776521  ,34294.0
Chest Press                        ,0.07915567282321902   ,0.048981330304536094 ,0.2061547654616074   ,6694.0
Crunch                             ,0.09520732773364753   ,0.0584938704028021   ,0.2556905175053588   ,9797.0
Dip                                ,0.13991791770169565   ,0.08799755468007064  ,0.3412802950474184   ,7592.0
Dumbbell Deadlift Row              ,0.11167587476979744   ,0.08349856796651245  ,0.16855681565488104  ,8994.0
Dumbbell Row (both)                ,0.02653811506342366   ,0.01773049645390071  ,0.052733430091920656 ,10335.0
Dumbbell Row (right)               ,0.04593273077492962   ,0.025655172413793104 ,0.21913289349670126  ,2122.0
Dumbbell Squat (hands at side)     ,0.14434165176604732   ,0.08286470885774644  ,0.5592369477911646   ,9960.0
Elliptical machine                 ,0.2310545520340159    ,0.22816473601143505  ,0.23401850890321005  ,32741.0
Punches                            ,0.3946327683615819    ,0.3068531263728218   ,0.5527565286204168   ,7582.0
Jump Rope                          ,0.3569356676680825    ,0.3411555027476608   ,0.3742464563080432   ,18413.0
Jumping Jacks                      ,0.3485241647745703    ,0.2465297694160835   ,0.5944674965421853   ,3615.0
Kettlebell Swing                   ,0.30393732422659697   ,0.19866940955048806  ,0.6464891041162227   ,7021.0
Lateral Raise                      ,0.1436132169932771    ,0.08983214630829248  ,0.35785571713715425  ,7014.0
Lawnmower (both)                   ,0.00035787778473651236,0.0001912777352716144,0.0027739251040221915,721.0
Lawnmower (right)                  ,0.0371816579702132    ,0.02277923617579812  ,0.10110881413268184  ,5321.0
Lunge (both legs)                  ,0.09310611008847457   ,0.07652139963886584  ,0.11886892578273064  ,13191.0
Ball Slam                          ,0.1556525353283458    ,0.12310979618671924  ,0.2115819209039548   ,7080.0
Triceps Extension (standing - both),0.2462570986060919    ,0.2361853832442068   ,0.2572260569456428   ,9272.0
Plank                              ,0.11955674734140083   ,0.06478052051672913  ,0.7741624308982302   ,26953.0
Power Boat pose                    ,0.052028467672057085  ,0.027511222766772373 ,0.4780819466809805   ,5589.0
Pushups                            ,0.1226649131721314    ,0.08651292212993802  ,0.21072088724584104  ,9738.0
Rowing machine                     ,0.2630630017689482    ,0.2801608579088472   ,0.24793202949663354  ,31190.0
Running                            ,0.3305154828631811    ,0.3676911544227886   ,0.30016689847009737  ,35950.0
Russian Twist                      ,0.17529903953803544   ,0.1245447314438816   ,0.2958727001491795   ,10055.0
Seated Back Fly                    ,0.029693864144002106  ,0.0219374878664337   ,0.0459349593495935   ,7380.0
Shoulder Press                     ,0.09205129874357136   ,0.062422744128553774 ,0.1752168525402726   ,8070.0
Squat                              ,0.01271494986836946   ,0.01810784939374601  ,0.009797151488994387 ,46340.0
Triceps Kickback                   ,0.04960769425461909   ,0.05495840732778765  ,0.04520642730837242  ,13007.0
Triceps extension (lying)          ,0.19982005241951256   ,0.14289710736865666  ,0.3321196358907672   ,7690.0
Dumbbell Curl                      ,0.21789937723042474   ,0.1746690599057662   ,0.2895666728659104   ,10754.0
V-up                               ,0.232008399580021     ,0.166990542816427    ,0.3799371192768717   ,10178.0
Walk                               ,0.3383844294969329    ,0.2910729725568229   ,0.4040611640907596   ,60820.0
Walking lunge                      ,0.13937259716344136   ,0.10213551778019793  ,0.2193410616229408   ,9834.0
Wall Ball                          ,0.12254201274869615   ,0.07744518775330826  ,0.2933777284498705   ,5406.0
Wall Squat                         ,0.024453548982174642  ,0.01663407943502495  ,0.046146373056994816 ,12352.0
accuracy                           ,0.12153883590474808   ,0.12153883590474808  ,0.12153883590474808  ,0.12153883590474808
macro avg                          ,0.14772499952077325   ,0.1389290523595235   ,0.2596563334785777   ,1405452.0
weighted avg                       ,0.10218137948442442   ,0.5917581321159409   ,0.12153883590474808  ,1405452.0
