                                           ,f1-score           ,precision          ,recall              ,support
No activity                                ,0.30030224525043175,0.9900355871886121 ,0.1769945285659753  ,7859.0
Walking                                    ,0.22916666666666669,0.13244147157190636,0.8497854077253219  ,233.0
Jogging                                    ,0.45337620578778143,0.32790697674418606,0.734375            ,192.0
Running                                    ,0.7888888888888889 ,0.7888888888888889 ,0.7888888888888889  ,180.0
Jump up                                    ,0.23655913978494625,0.1476510067114094 ,0.5945945945945946  ,37.0
Jump front and back                        ,0.2882882882882883 ,0.34782608695652173,0.24615384615384617 ,65.0
Jump sideways                              ,0.04519774011299435,0.03669724770642202,0.058823529411764705,68.0
Jump leg/arms open/closed                  ,0.7631578947368421 ,0.7160493827160493 ,0.8169014084507042  ,71.0
Jump rope                                  ,0.1492537313432836 ,0.08417508417508418,0.6578947368421053  ,38.0
Trunk twist (arms outstretched)            ,0.6048780487804878 ,0.7948717948717948 ,0.4881889763779528  ,127.0
Trunk twist (elbows bent)                  ,0.3900226757369614 ,0.25595238095238093,0.819047619047619   ,105.0
Waist bends forward                        ,0.5436241610738256 ,0.421875           ,0.7641509433962265  ,106.0
Waist rotation                             ,0.40669856459330156,0.256797583081571  ,0.9770114942528736  ,87.0
Waist bends (reach foot with opposite hand),0.8556701030927835 ,0.8924731182795699 ,0.8217821782178217  ,101.0
Reach heels backwards                      ,0.631578947368421  ,0.5504587155963303 ,0.7407407407407407  ,81.0
Lateral bend                               ,0.20087336244541487,0.11274509803921569,0.92                ,75.0
Lateral bend with arm up                   ,0.45818181818181813,0.31343283582089554,0.8513513513513513  ,74.0
Repetitive forward stretching              ,0.549618320610687  ,0.43902439024390244,0.7346938775510204  ,49.0
Upper trunk and lower body opposite twist  ,0.19130434782608696,0.12571428571428572,0.4                 ,55.0
Lateral elevation of arms                  ,0.4999999999999999 ,0.6382978723404256 ,0.410958904109589   ,73.0
Frontal elevation of arms                  ,0.31690140845070425,0.2132701421800948 ,0.6164383561643836  ,73.0
Frontal hand claps                         ,0.611764705882353  ,0.5252525252525253 ,0.7323943661971831  ,71.0
Frontal crossing of arms                   ,0.5353535353535354 ,0.44166666666666665,0.6794871794871795  ,78.0
Shoulders high-amplitude rotation          ,0.4827586206896552 ,0.4430379746835443 ,0.5303030303030303  ,66.0
Shoulders low-amplitude rotation           ,0.14432989690721648,0.09271523178807947,0.32558139534883723 ,43.0
Arms inner rotation                        ,0.3659574468085106 ,0.24022346368715083,0.7678571428571429  ,56.0
Knees (alternating) to the breast          ,0.04               ,0.02242152466367713,0.18518518518518517 ,27.0
Heels (alternatively) to the backside      ,0.5862068965517241 ,0.6071428571428571 ,0.5666666666666667  ,30.0
Knees bending (crouching)                  ,0.47328244274809156,0.37575757575757573,0.6391752577319587  ,97.0
Knees (alternating) bending forward        ,0.5942492012779553 ,0.465              ,0.8230088495575221  ,113.0
Rotation on the knees                      ,0.582010582010582  ,0.4330708661417323 ,0.8870967741935484  ,62.0
Rowing                                     ,0.31362467866323906,0.18597560975609756,1.0                 ,122.0
Elliptical bike                            ,0.5161290322580645 ,0.36538461538461536,0.8786127167630058  ,173.0
Cycling                                    ,0.16830149716055756,0.0925610448608745 ,0.9261363636363636  ,176.0
accuracy                                   ,0.3300193316763325 ,0.3300193316763325 ,0.3300193316763325  ,0.3300193316763325
macro avg                                  ,0.4211032675097676 ,0.37872926192838063,0.6591259208756001  ,10863.0
weighted avg                               ,0.3402462574499552 ,0.8200535073792624 ,0.3300193316763325  ,10863.0
