                                           ,f1-score            ,precision           ,recall              ,support
No activity                                ,0.26990997229916897 ,0.9854614412136536  ,0.1563691073219659  ,9970.0
Walking                                    ,0.22527716186252775 ,0.12985685071574643 ,0.8494983277591973  ,299.0
Jogging                                    ,0.414481897627965   ,0.2974910394265233  ,0.6831275720164609  ,243.0
Running                                    ,0.772626931567329   ,0.7709251101321586  ,0.7743362831858407  ,226.0
Jump up                                    ,0.2105263157894737  ,0.12871287128712872 ,0.5777777777777777  ,45.0
Jump front and back                        ,0.2406015037593985  ,0.32                ,0.1927710843373494  ,83.0
Jump sideways                              ,0.009708737864077669,0.008               ,0.012345679012345678,81.0
Jump leg/arms open/closed                  ,0.75                ,0.6756756756756757  ,0.8426966292134831  ,89.0
Jump rope                                  ,0.16623376623376623 ,0.0955223880597015  ,0.64                ,50.0
Trunk twist (arms outstretched)            ,0.5525291828793774  ,0.7319587628865979  ,0.44375             ,160.0
Trunk twist (elbows bent)                  ,0.369449378330373   ,0.24299065420560748 ,0.7703703703703704  ,135.0
Waist bends forward                        ,0.5581395348837209  ,0.432               ,0.7883211678832117  ,137.0
Waist rotation                             ,0.4124087591240876  ,0.26218097447795824 ,0.9658119658119658  ,117.0
Waist bends (reach foot with opposite hand),0.8780487804878049  ,0.907563025210084   ,0.8503937007874016  ,127.0
Reach heels backwards                      ,0.6122448979591836  ,0.5319148936170213  ,0.7211538461538461  ,104.0
Lateral bend                               ,0.21403912543153045 ,0.12046632124352331 ,0.9587628865979382  ,97.0
Lateral bend with arm up                   ,0.4061696658097686  ,0.2696245733788396  ,0.8229166666666666  ,96.0
Repetitive forward stretching              ,0.6308724832214764  ,0.5280898876404494  ,0.7833333333333333  ,60.0
Upper trunk and lower body opposite twist  ,0.18032786885245902 ,0.12429378531073447 ,0.3283582089552239  ,67.0
Lateral elevation of arms                  ,0.5390070921985817  ,0.6785714285714286  ,0.4470588235294118  ,85.0
Frontal elevation of arms                  ,0.3100303951367781  ,0.21794871794871795 ,0.5368421052631579  ,95.0
Frontal hand claps                         ,0.5953488372093023  ,0.5039370078740157  ,0.7272727272727273  ,88.0
Frontal crossing of arms                   ,0.4920634920634921  ,0.4025974025974026  ,0.6326530612244898  ,98.0
Shoulders high-amplitude rotation          ,0.5303867403314917  ,0.5                 ,0.5647058823529412  ,85.0
Shoulders low-amplitude rotation           ,0.15969581749049427 ,0.10294117647058823 ,0.3559322033898305  ,59.0
Arms inner rotation                        ,0.36678200692041524 ,0.2409090909090909  ,0.7681159420289855  ,69.0
Knees (alternating) to the breast          ,0.02395209580838323 ,0.013245033112582781,0.125               ,32.0
Heels (alternatively) to the backside      ,0.5945945945945946  ,0.5945945945945946  ,0.5945945945945946  ,37.0
Knees bending (crouching)                  ,0.5046153846153847  ,0.4019607843137255  ,0.6776859504132231  ,121.0
Knees (alternating) bending forward        ,0.54                ,0.4235294117647059  ,0.7448275862068966  ,145.0
Rotation on the knees                      ,0.564516129032258   ,0.41420118343195267 ,0.8860759493670886  ,79.0
Rowing                                     ,0.2963689892051031  ,0.173963133640553   ,1.0                 ,151.0
Elliptical bike                            ,0.5013623978201636  ,0.35658914728682173 ,0.8440366972477065  ,218.0
Cycling                                    ,0.15690776884806737 ,0.08584589614740369 ,0.9111111111111111  ,225.0
accuracy                                   ,0.31126116314528424 ,0.31126116314528424 ,0.31126116314528424 ,0.31126116314528424
macro avg                                  ,0.4132125795664117  ,0.3727518312689702  ,0.6464119776819571  ,13773.0
weighted avg                               ,0.3150094455822153  ,0.8140668439437266  ,0.31126116314528424 ,13773.0
