                                           ,f1-score           ,precision          ,recall              ,support
No activity                                ,0.2730591775325978 ,0.9849493487698987 ,0.1585002328830927  ,21470.0
Walking                                    ,0.2168141592920354 ,0.12436548223350254,0.8448275862068966  ,638.0
Jogging                                    ,0.42474916387959866,0.2990580847723705 ,0.7326923076923076  ,520.0
Running                                    ,0.8008385744234802 ,0.8197424892703863 ,0.7827868852459017  ,488.0
Jump up                                    ,0.23935091277890463,0.14974619289340102,0.5959595959595959  ,99.0
Jump front and back                        ,0.23487544483985764,0.3142857142857143 ,0.1875              ,176.0
Jump sideways                              ,0.03397027600849257,0.02711864406779661,0.045454545454545456,176.0
Jump leg/arms open/closed                  ,0.7732696897374702 ,0.7168141592920354 ,0.8393782383419689  ,193.0
Jump rope                                  ,0.2228826151560178 ,0.13250883392226148,0.7009345794392523  ,107.0
Trunk twist (arms outstretched)            ,0.5652951699463328 ,0.7417840375586855 ,0.45664739884393063 ,346.0
Trunk twist (elbows bent)                  ,0.3717532467532468 ,0.24309978768577495,0.7896551724137931  ,290.0
Waist bends forward                        ,0.6393034825870647 ,0.5009746588693957 ,0.8831615120274914  ,291.0
Waist rotation                             ,0.4027072758037225 ,0.25427350427350426,0.967479674796748   ,246.0
Waist bends (reach foot with opposite hand),0.8689407540394973 ,0.8581560283687943 ,0.88                ,275.0
Reach heels backwards                      ,0.6528301886792452 ,0.569078947368421  ,0.7654867256637168  ,226.0
Lateral bend                               ,0.21372446306966997,0.12014134275618374,0.966824644549763   ,211.0
Lateral bend with arm up                   ,0.4169611307420495 ,0.2744186046511628 ,0.8676470588235294  ,204.0
Repetitive forward stretching              ,0.7781350482315113 ,0.6648351648351648 ,0.937984496124031   ,129.0
Upper trunk and lower body opposite twist  ,0.22095238095238093,0.15425531914893617,0.38926174496644295 ,149.0
Lateral elevation of arms                  ,0.572347266881029  ,0.7355371900826446 ,0.46842105263157896 ,190.0
Frontal elevation of arms                  ,0.35294117647058826,0.2402135231316726 ,0.6650246305418719  ,203.0
Frontal hand claps                         ,0.6359447004608295 ,0.5587044534412956 ,0.7379679144385026  ,187.0
Frontal crossing of arms                   ,0.479553903345725  ,0.39209726443769   ,0.6172248803827751  ,209.0
Shoulders high-amplitude rotation          ,0.53125            ,0.4975609756097561 ,0.5698324022346368  ,179.0
Shoulders low-amplitude rotation           ,0.18852459016393444,0.125              ,0.38333333333333336 ,120.0
Arms inner rotation                        ,0.397456279809221  ,0.25933609958506226,0.8503401360544217  ,147.0
Knees (alternating) to the breast          ,0.04105571847507331,0.0231023102310231 ,0.18421052631578946 ,76.0
Heels (alternatively) to the backside      ,0.6583850931677019 ,0.654320987654321  ,0.6625              ,80.0
Knees bending (crouching)                  ,0.5137880986937591 ,0.4097222222222222 ,0.688715953307393   ,257.0
Knees (alternating) bending forward        ,0.5697115384615384 ,0.45576923076923076,0.7596153846153846  ,312.0
Rotation on the knees                      ,0.5988483685220728 ,0.4444444444444444 ,0.9176470588235294  ,170.0
Rowing                                     ,0.29377519032691446,0.1721784776902887 ,1.0                 ,328.0
Elliptical bike                            ,0.4826747720364742 ,0.3364406779661017 ,0.853763440860215   ,465.0
Cycling                                    ,0.1568840579710145 ,0.08589565562388415,0.9039665970772442  ,479.0
accuracy                                   ,0.31913888513969496,0.31913888513969496,0.31913888513969496 ,0.31913888513969496
macro avg                                  ,0.4359868796835015 ,0.3923508781739126 ,0.6780807561779318  ,29636.0
weighted avg                               ,0.3217090985119852 ,0.8181842729525947 ,0.31913888513969496 ,29636.0
