                                           ,f1-score           ,precision          ,recall            ,support
No activity                                ,0.9389325127334465 ,0.9305394889052476 ,0.9474783167362673,18678.0
Walking                                    ,0.6608969315499607 ,0.5882352941176471 ,0.7540394973070018,557.0
Jogging                                    ,0.7697160883280757 ,0.7364185110663984 ,0.8061674008810573,454.0
Running                                    ,0.8191881918819187 ,0.8560411311053985 ,0.785377358490566 ,424.0
Jump up                                    ,0.46153846153846156,0.47560975609756095,0.4482758620689655,87.0
Jump front and back                        ,0.5833333333333334 ,0.6936936936936937 ,0.5032679738562091,153.0
Jump sideways                              ,0.6666666666666666 ,0.6623376623376623 ,0.6710526315789473,152.0
Jump leg/arms open/closed                  ,0.9161676646706586 ,0.9053254437869822 ,0.9272727272727272,165.0
Jump rope                                  ,0.663157894736842  ,0.63               ,0.7               ,90.0
Trunk twist (arms outstretched)            ,0.9045936395759717 ,0.9588014981273408 ,0.8561872909698997,299.0
Trunk twist (elbows bent)                  ,0.883629191321499  ,0.8784313725490196 ,0.8888888888888888,252.0
Waist bends forward                        ,0.8342440801457194 ,0.7869415807560137 ,0.8875968992248062,258.0
Waist rotation                             ,0.868020304568528  ,0.9344262295081968 ,0.8104265402843602,211.0
Waist bends (reach foot with opposite hand),0.9376344086021505 ,0.956140350877193  ,0.919831223628692 ,237.0
Reach heels backwards                      ,0.8387096774193549 ,0.8325123152709359 ,0.845             ,200.0
Lateral bend                               ,0.8484848484848486 ,0.8369565217391305 ,0.8603351955307262,179.0
Lateral bend with arm up                   ,0.75               ,0.8076923076923077 ,0.7               ,180.0
Repetitive forward stretching              ,0.9124423963133641 ,0.9339622641509434 ,0.8918918918918919,111.0
Upper trunk and lower body opposite twist  ,0.5982905982905983 ,0.6666666666666666 ,0.5426356589147286,129.0
Lateral elevation of arms                  ,0.6986301369863014 ,0.8095238095238095 ,0.6144578313253012,166.0
Frontal elevation of arms                  ,0.7204610951008646 ,0.7225433526011561 ,0.7183908045977011,174.0
Frontal hand claps                         ,0.6912751677852349 ,0.7573529411764706 ,0.6358024691358025,162.0
Frontal crossing of arms                   ,0.7771428571428571 ,0.8242424242424242 ,0.7351351351351352,185.0
Shoulders high-amplitude rotation          ,0.6753246753246753 ,0.697986577181208  ,0.6540880503144654,159.0
Shoulders low-amplitude rotation           ,0.5592417061611374 ,0.5514018691588785 ,0.5673076923076923,104.0
Arms inner rotation                        ,0.5236051502145923 ,0.580952380952381  ,0.4765625         ,128.0
Knees (alternating) to the breast          ,0.5523809523809524 ,0.725              ,0.4461538461538462,65.0
Heels (alternatively) to the backside      ,0.6507936507936508 ,0.7454545454545455 ,0.5774647887323944,71.0
Knees bending (crouching)                  ,0.7055837563451777 ,0.8224852071005917 ,0.6177777777777778,225.0
Knees (alternating) bending forward        ,0.878048780487805  ,0.8897338403041825 ,0.8666666666666667,270.0
Rotation on the knees                      ,0.7707641196013288 ,0.7435897435897436 ,0.8               ,145.0
Rowing                                     ,0.9162210338680927 ,0.9345454545454546 ,0.8986013986013986,286.0
Elliptical bike                            ,0.7747252747252746 ,0.8785046728971962 ,0.6928746928746928,407.0
Cycling                                    ,0.8644295302013423 ,0.9817073170731707 ,0.7721822541966427,417.0
accuracy                                   ,0.8951124903025601 ,0.8951124903025601 ,0.8951124903025601,0.8951124903025601
macro avg                                  ,0.7533610228611965 ,0.7863457713014574 ,0.729976213686625 ,25780.0
weighted avg                               ,0.89402187737207   ,0.895708898454162  ,0.8951124903025601,25780.0
