                                           ,f1-score           ,precision         ,recall             ,support
No activity                                ,0.9403674046161092 ,0.9430325932923949,0.9377172381399718 ,10645.0
Walking                                    ,0.7697160883280758 ,0.7746031746031746,0.7648902821316614 ,319.0
Jogging                                    ,0.8712121212121212 ,0.8582089552238806,0.8846153846153846 ,260.0
Running                                    ,0.8969696969696969 ,0.8987854251012146,0.8951612903225806 ,248.0
Jump up                                    ,0.4948453608247423 ,0.5               ,0.4897959183673469 ,49.0
Jump front and back                        ,0.7231638418079096 ,0.7191011235955056,0.7272727272727273 ,88.0
Jump sideways                              ,0.6378378378378379 ,0.6145833333333334,0.6629213483146067 ,89.0
Jump leg/arms open/closed                  ,0.7759562841530055 ,0.797752808988764 ,0.7553191489361702 ,94.0
Jump rope                                  ,0.5660377358490566 ,0.5357142857142857,0.6                ,50.0
Trunk twist (arms outstretched)            ,0.8417910447761193 ,0.8703703703703703,0.815028901734104  ,173.0
Trunk twist (elbows bent)                  ,0.863013698630137  ,0.863013698630137 ,0.863013698630137  ,146.0
Waist bends forward                        ,0.8501742160278745 ,0.8591549295774648,0.8413793103448276 ,145.0
Waist rotation                             ,0.8253968253968255 ,0.8062015503875969,0.8455284552845529 ,123.0
Waist bends (reach foot with opposite hand),0.8698884758364311 ,0.8796992481203008,0.8602941176470589 ,136.0
Reach heels backwards                      ,0.7510917030567685 ,0.7288135593220338,0.7747747747747747 ,111.0
Lateral bend                               ,0.6470588235294118 ,0.6407766990291263,0.6534653465346535 ,101.0
Lateral bend with arm up                   ,0.6600985221674878 ,0.6633663366336634,0.6568627450980392 ,102.0
Repetitive forward stretching              ,0.8225806451612904 ,0.8360655737704918,0.8095238095238095 ,63.0
Upper trunk and lower body opposite twist  ,0.7402597402597403 ,0.7402597402597403,0.7402597402597403 ,77.0
Lateral elevation of arms                  ,0.8105263157894737 ,0.8020833333333334,0.8191489361702128 ,94.0
Frontal elevation of arms                  ,0.7627906976744185 ,0.7321428571428571,0.7961165048543689 ,103.0
Frontal hand claps                         ,0.7379679144385027 ,0.7340425531914894,0.7419354838709677 ,93.0
Frontal crossing of arms                   ,0.8095238095238095 ,0.8252427184466019,0.794392523364486  ,107.0
Shoulders high-amplitude rotation          ,0.7150259067357513 ,0.6831683168316832,0.75               ,92.0
Shoulders low-amplitude rotation           ,0.5                ,0.4696969696969697,0.5344827586206896 ,58.0
Arms inner rotation                        ,0.5882352941176471 ,0.5625            ,0.6164383561643836 ,73.0
Knees (alternating) to the breast          ,0.46153846153846156,0.5357142857142857,0.40540540540540543,37.0
Heels (alternatively) to the backside      ,0.5316455696202531 ,0.5526315789473685,0.5121951219512195 ,41.0
Knees bending (crouching)                  ,0.8062015503875969 ,0.7938931297709924,0.8188976377952756 ,127.0
Knees (alternating) bending forward        ,0.77602523659306   ,0.75              ,0.803921568627451  ,153.0
Rotation on the knees                      ,0.6666666666666666 ,0.6413043478260869,0.6941176470588235 ,85.0
Rowing                                     ,0.9268292682926829 ,0.9325153374233128,0.9212121212121213 ,165.0
Elliptical bike                            ,0.880503144654088  ,0.8641975308641975,0.8974358974358975 ,234.0
Cycling                                    ,0.9567010309278351 ,0.9469387755102041,0.9666666666666667 ,240.0
accuracy                                   ,0.8991916310033286 ,0.8991916310033286,0.8991916310033286 ,0.8991916310033286
macro avg                                  ,0.7493423803941438 ,0.7457522100192018,0.7544173784450035 ,14721.0
weighted avg                               ,0.8996116873019068 ,0.9003002185403981,0.8991916310033286 ,14721.0
