                                           ,f1-score          ,precision          ,recall            ,support
No activity                                ,0.9413422012840054,0.9335379259802126 ,0.9492780624126689,21470.0
Walking                                    ,0.6474622770919067,0.5756097560975609 ,0.7398119122257053,638.0
Jogging                                    ,0.7685269899359563,0.7329842931937173 ,0.8076923076923077,520.0
Running                                    ,0.8353067814854681,0.8798185941043084 ,0.7950819672131147,488.0
Jump up                                    ,0.4126984126984127,0.43333333333333335,0.3939393939393939,99.0
Jump front and back                        ,0.558139534883721 ,0.672              ,0.4772727272727273,176.0
Jump sideways                              ,0.7282608695652174,0.6979166666666666 ,0.7613636363636364,176.0
Jump leg/arms open/closed                  ,0.8812664907651714,0.8978494623655914 ,0.8652849740932642,193.0
Jump rope                                  ,0.6839826839826839,0.6370967741935484 ,0.7383177570093458,107.0
Trunk twist (arms outstretched)            ,0.9010654490106546,0.9517684887459807 ,0.8554913294797688,346.0
Trunk twist (elbows bent)                  ,0.8776223776223777,0.8900709219858156 ,0.8655172413793103,290.0
Waist bends forward                        ,0.840531561461794 ,0.8135048231511254 ,0.8694158075601375,291.0
Waist rotation                             ,0.8793103448275862,0.9357798165137615 ,0.8292682926829268,246.0
Waist bends (reach foot with opposite hand),0.9598540145985403,0.9633699633699634 ,0.9563636363636364,275.0
Reach heels backwards                      ,0.8444444444444443,0.8482142857142857 ,0.8407079646017699,226.0
Lateral bend                               ,0.8822170900692841,0.8603603603603603 ,0.9052132701421801,211.0
Lateral bend with arm up                   ,0.7780548628428927,0.7918781725888325 ,0.7647058823529411,204.0
Repetitive forward stretching              ,0.921259842519685 ,0.936              ,0.9069767441860465,129.0
Upper trunk and lower body opposite twist  ,0.6096654275092935,0.6833333333333333 ,0.5503355704697986,149.0
Lateral elevation of arms                  ,0.6943620178041543,0.7959183673469388 ,0.6157894736842106,190.0
Frontal elevation of arms                  ,0.7245657568238213,0.73               ,0.7192118226600985,203.0
Frontal hand claps                         ,0.7492957746478872,0.7916666666666666 ,0.7112299465240641,187.0
Frontal crossing of arms                   ,0.7866323907455014,0.85               ,0.7320574162679426,209.0
Shoulders high-amplitude rotation          ,0.6336088154269973,0.625              ,0.6424581005586593,179.0
Shoulders low-amplitude rotation           ,0.6260162601626018,0.6111111111111112 ,0.6416666666666667,120.0
Arms inner rotation                        ,0.6366782006920415,0.647887323943662  ,0.6258503401360545,147.0
Knees (alternating) to the breast          ,0.495575221238938 ,0.7567567567567568 ,0.3684210526315789,76.0
Heels (alternatively) to the backside      ,0.7152317880794701,0.7605633802816901 ,0.675             ,80.0
Knees bending (crouching)                  ,0.7280701754385964,0.8341708542713567 ,0.6459143968871596,257.0
Knees (alternating) bending forward        ,0.88              ,0.8785942492012779 ,0.8814102564102564,312.0
Rotation on the knees                      ,0.7942028985507247,0.7828571428571428 ,0.8058823529411765,170.0
Rowing                                     ,0.9278996865203761,0.9548387096774194 ,0.9024390243902439,328.0
Elliptical bike                            ,0.7980652962515115,0.9116022099447514 ,0.7096774193548387,465.0
Cycling                                    ,0.8335329341317365,0.9775280898876404 ,0.7265135699373695,479.0
accuracy                                   ,0.8987042785801053,0.8987042785801053 ,0.8987042785801053,0.8987042785801053
macro avg                                  ,0.7639632021503957,0.7953800539307296 ,0.7433988328379706,29636.0
weighted avg                               ,0.8978941935716278,0.9000441380975372 ,0.8987042785801053,29636.0
