                                           ,f1-score           ,precision         ,recall            ,support
No activity                                ,0.9378480597992793 ,0.9303397341211226,0.9454785637084184,16654.0
Walking                                    ,0.6552962298025136 ,0.5925324675324676,0.7329317269076305,498.0
Jogging                                    ,0.7471783295711062 ,0.6910229645093946,0.8132678132678133,407.0
Running                                    ,0.8441379310344828 ,0.8947368421052632,0.7989556135770235,383.0
Jump up                                    ,0.49367088607594933,0.4875            ,0.5               ,78.0
Jump front and back                        ,0.5384615384615385 ,0.6702127659574468,0.45              ,140.0
Jump sideways                              ,0.687719298245614  ,0.6758620689655173,0.7               ,140.0
Jump leg/arms open/closed                  ,0.847457627118644  ,0.8680555555555556,0.8278145695364238,151.0
Jump rope                                  ,0.6117647058823529 ,0.5777777777777777,0.65              ,80.0
Trunk twist (arms outstretched)            ,0.8843813387423936 ,0.956140350877193 ,0.8226415094339623,265.0
Trunk twist (elbows bent)                  ,0.8869565217391303 ,0.8717948717948718,0.9026548672566371,226.0
Waist bends forward                        ,0.8195329087048832 ,0.7975206611570248,0.8427947598253275,229.0
Waist rotation                             ,0.8760330578512395 ,0.9244186046511628,0.8324607329842932,191.0
Waist bends (reach foot with opposite hand),0.9651972157772621 ,0.9585253456221198,0.9719626168224299,214.0
Reach heels backwards                      ,0.8394366197183099 ,0.8324022346368715,0.8465909090909091,176.0
Lateral bend                               ,0.8501529051987767 ,0.8373493975903614,0.8633540372670807,161.0
Lateral bend with arm up                   ,0.7590759075907592 ,0.7876712328767124,0.732484076433121 ,157.0
Repetitive forward stretching              ,0.8472906403940887 ,0.8431372549019608,0.8514851485148515,101.0
Upper trunk and lower body opposite twist  ,0.6153846153846154 ,0.7111111111111111,0.5423728813559322,118.0
Lateral elevation of arms                  ,0.7159533073929962 ,0.8363636363636363,0.6258503401360545,147.0
Frontal elevation of arms                  ,0.7047619047619048 ,0.7070063694267515,0.7025316455696202,158.0
Frontal hand claps                         ,0.72               ,0.7674418604651163,0.678082191780822 ,146.0
Frontal crossing of arms                   ,0.7908496732026143 ,0.852112676056338 ,0.7378048780487805,164.0
Shoulders high-amplitude rotation          ,0.7003610108303249 ,0.7028985507246377,0.697841726618705 ,139.0
Shoulders low-amplitude rotation           ,0.6020408163265305 ,0.5784313725490197,0.6276595744680851,94.0
Arms inner rotation                        ,0.5175438596491229 ,0.5315315315315315,0.5042735042735043,117.0
Knees (alternating) to the breast          ,0.5217391304347826 ,0.7272727272727273,0.4067796610169492,59.0
Heels (alternatively) to the backside      ,0.7118644067796611 ,0.75              ,0.6774193548387096,62.0
Knees bending (crouching)                  ,0.6815642458100559 ,0.7770700636942676,0.6069651741293532,201.0
Knees (alternating) bending forward        ,0.8906882591093117 ,0.8695652173913043,0.9128630705394191,241.0
Rotation on the knees                      ,0.7593984962406015 ,0.7481481481481481,0.7709923664122137,131.0
Rowing                                     ,0.9156626506024097 ,0.9306122448979591,0.9011857707509882,253.0
Elliptical bike                            ,0.7452830188679246 ,0.8681318681318682,0.6528925619834711,363.0
Cycling                                    ,0.8501529051987768 ,0.9823321554770318,0.7493261455525606,371.0
accuracy                                   ,0.8928959374321095 ,0.8928959374321095,0.8928959374321095,0.8928959374321095
macro avg                                  ,0.7510247065382339 ,0.7805008724668904,0.7317564056500321,23015.0
weighted avg                               ,0.8919250775795233 ,0.8939535292207602,0.8928959374321095,23015.0
