                                           ,f1-score            ,precision           ,recall             ,support
No activity                                ,0.5516909375376098  ,0.9769820971867008  ,0.3843702834143887 ,5963.0
Walking                                    ,0.3425531914893617  ,0.21240105540897097 ,0.8846153846153846 ,182.0
Jogging                                    ,0.5413105413105412  ,0.46116504854368934 ,0.6551724137931034 ,145.0
Running                                    ,0.7544910179640719  ,0.6395939086294417  ,0.9197080291970803 ,137.0
Jump up                                    ,0.4050632911392405  ,0.32                ,0.5517241379310345 ,29.0
Jump front and back                        ,0.6071428571428571  ,0.5483870967741935  ,0.68               ,50.0
Jump sideways                              ,0.6296296296296297  ,0.6181818181818182  ,0.6415094339622641 ,53.0
Jump leg/arms open/closed                  ,0.7868852459016393  ,0.6956521739130435  ,0.9056603773584906 ,53.0
Jump rope                                  ,0.41269841269841273 ,0.37142857142857144 ,0.4642857142857143 ,28.0
Trunk twist (arms outstretched)            ,0.5867768595041323  ,0.4896551724137931  ,0.7319587628865979 ,97.0
Trunk twist (elbows bent)                  ,0.3883495145631068  ,0.2631578947368421  ,0.7407407407407407 ,81.0
Waist bends forward                        ,0.6486486486486487  ,0.5106382978723404  ,0.8888888888888888 ,81.0
Waist rotation                             ,0.39143730886850153 ,0.2471042471042471  ,0.9411764705882353 ,68.0
Waist bends (reach foot with opposite hand),0.8098159509202455  ,0.7857142857142857  ,0.8354430379746836 ,79.0
Reach heels backwards                      ,0.19397993311036787 ,0.12184873949579832 ,0.47540983606557374,61.0
Lateral bend                               ,0.32835820895522394 ,0.23076923076923078 ,0.5689655172413793 ,58.0
Lateral bend with arm up                   ,0.295774647887324   ,0.25                ,0.3620689655172414 ,58.0
Repetitive forward stretching              ,0.3777777777777778  ,0.3148148148148148  ,0.4722222222222222 ,36.0
Upper trunk and lower body opposite twist  ,0.3971631205673759  ,0.28                ,0.6829268292682927 ,41.0
Lateral elevation of arms                  ,0.7142857142857143  ,0.5882352941176471  ,0.9090909090909091 ,55.0
Frontal elevation of arms                  ,0.1784776902887139  ,0.10397553516819572 ,0.6296296296296297 ,54.0
Frontal hand claps                         ,0.33599999999999997 ,0.21105527638190955 ,0.8235294117647058 ,51.0
Frontal crossing of arms                   ,0.35467980295566504 ,0.2482758620689655  ,0.6206896551724138 ,58.0
Shoulders high-amplitude rotation          ,0.4404761904761905  ,0.31896551724137934 ,0.7115384615384616 ,52.0
Shoulders low-amplitude rotation           ,0.027624309392265196,0.015151515151515152,0.15625            ,32.0
Arms inner rotation                        ,0.09482758620689655 ,0.05238095238095238 ,0.5                ,44.0
Knees (alternating) to the breast          ,0.6382978723404256  ,0.5769230769230769  ,0.7142857142857143 ,21.0
Heels (alternatively) to the backside      ,0.4594594594594595  ,0.3333333333333333  ,0.7391304347826086 ,23.0
Knees bending (crouching)                  ,0.24124513618677043 ,0.16489361702127658 ,0.4492753623188406 ,69.0
Knees (alternating) bending forward        ,0.5493562231759657  ,0.43537414965986393 ,0.7441860465116279 ,86.0
Rotation on the knees                      ,0.38974358974358975 ,0.2585034013605442  ,0.7916666666666666 ,48.0
Rowing                                     ,0.6716981132075471  ,0.5085714285714286  ,0.9888888888888889 ,90.0
Elliptical bike                            ,0.3817567567567567  ,0.24458874458874458 ,0.8692307692307693 ,130.0
Cycling                                    ,0.8155339805825242  ,0.72                ,0.9402985074626866 ,134.0
accuracy                                   ,0.4849036013095671  ,0.4849036013095671  ,0.4849036013095671 ,0.4849036013095671
macro avg                                  ,0.4630296917845456  ,0.38581535755754753 ,0.6874863971557422 ,8247.0
weighted avg                               ,0.5350571545236086  ,0.8148868251357413  ,0.4849036013095671 ,8247.0
