                                           ,f1-score           ,precision          ,recall            ,support
No activity                                ,0.7146814404432134 ,0.9853345554537122 ,0.5606745479833102,11504.0
Walking                                    ,0.3209255533199195 ,0.1940389294403893 ,0.9273255813953488,344.0
Jogging                                    ,0.6791171477079796 ,0.6472491909385113 ,0.7142857142857143,280.0
Running                                    ,0.8206785137318257 ,0.7094972067039106 ,0.9731800766283525,261.0
Jump up                                    ,0.5864661654135339 ,0.48148148148148145,0.75              ,52.0
Jump front and back                        ,0.6976744186046512 ,0.6302521008403361 ,0.78125           ,96.0
Jump sideways                              ,0.723404255319149  ,0.7391304347826086 ,0.7083333333333334,96.0
Jump leg/arms open/closed                  ,0.8847926267281105 ,0.8571428571428571 ,0.9142857142857143,105.0
Jump rope                                  ,0.7007299270072993 ,0.64               ,0.7741935483870968,62.0
Trunk twist (arms outstretched)            ,0.6772727272727274 ,0.5936254980079682 ,0.7883597883597884,189.0
Trunk twist (elbows bent)                  ,0.42831858407079637,0.2944038929440389 ,0.7857142857142857,154.0
Waist bends forward                        ,0.7596899224806201 ,0.6447368421052632 ,0.9245283018867925,159.0
Waist rotation                             ,0.4876190476190476 ,0.32653061224489793,0.9624060150375939,133.0
Waist bends (reach foot with opposite hand),0.855263157894737  ,0.8333333333333334 ,0.8783783783783784,148.0
Reach heels backwards                      ,0.21823617339312407,0.13296903460837886,0.6083333333333333,120.0
Lateral bend                               ,0.3434343434343435 ,0.2361111111111111 ,0.6296296296296297,108.0
Lateral bend with arm up                   ,0.38327526132404177,0.3125             ,0.4954954954954955,111.0
Repetitive forward stretching              ,0.6235294117647058 ,0.5463917525773195 ,0.726027397260274 ,73.0
Upper trunk and lower body opposite twist  ,0.5855855855855856 ,0.4676258992805755 ,0.7831325301204819,83.0
Lateral elevation of arms                  ,0.7829787234042552 ,0.6917293233082706 ,0.9019607843137255,102.0
Frontal elevation of arms                  ,0.3188976377952756 ,0.20300751879699247,0.7431192660550459,109.0
Frontal hand claps                         ,0.5705329153605015 ,0.41935483870967744,0.8921568627450981,102.0
Frontal crossing of arms                   ,0.5480427046263345 ,0.46107784431137727,0.6754385964912281,114.0
Shoulders high-amplitude rotation          ,0.7142857142857143 ,0.64               ,0.8080808080808081,99.0
Shoulders low-amplitude rotation           ,0.14012738853503184,0.088              ,0.34375           ,64.0
Arms inner rotation                        ,0.16915422885572137,0.09695817490494296,0.6623376623376623,77.0
Knees (alternating) to the breast          ,0.7272727272727273 ,0.7567567567567568 ,0.7               ,40.0
Heels (alternatively) to the backside      ,0.7356321839080461 ,0.6808510638297872 ,0.8               ,40.0
Knees bending (crouching)                  ,0.38596491228070173,0.2950191570881226 ,0.5579710144927537,138.0
Knees (alternating) bending forward        ,0.6161137440758294 ,0.5058365758754864 ,0.7878787878787878,165.0
Rotation on the knees                      ,0.46064139941690957,0.3134920634920635 ,0.8681318681318682,91.0
Rowing                                     ,0.8018648018648018 ,0.6745098039215687 ,0.9885057471264368,174.0
Elliptical bike                            ,0.48498331479421586,0.33746130030959753,0.8616600790513834,253.0
Cycling                                    ,0.8672566371681415 ,0.7954545454545454 ,0.953307392996109 ,257.0
accuracy                                   ,0.6296296296296297 ,0.6296296296296297 ,0.6296296296296297,0.6296296296296297
macro avg                                  ,0.5827777440223416 ,0.5068195205810554 ,0.7714656629769361,15903.0
weighted avg                               ,0.6800171917972563 ,0.8500369298683611 ,0.6296296296296297,15903.0
