                                           ,f1-score           ,precision           ,recall             ,support
No activity                                ,0.8605234851201146 ,0.8530300337657721  ,0.8681497558328811 ,5529.0
Walking                                    ,0.4233576642335767 ,0.5370370370370371  ,0.3493975903614458 ,166.0
Jogging                                    ,0.5555555555555556 ,0.75                ,0.4411764705882353 ,136.0
Running                                    ,0.6866952789699571 ,0.7407407407407407  ,0.64               ,125.0
Jump up                                    ,0.09756097560975609,0.07272727272727272 ,0.14814814814814814,27.0
Jump front and back                        ,0.17391304347826086,0.14285714285714285 ,0.2222222222222222 ,45.0
Jump sideways                              ,0.15827338129496404,0.11956521739130435 ,0.23404255319148937,47.0
Jump leg/arms open/closed                  ,0.5142857142857142 ,0.4909090909090909  ,0.54               ,50.0
Jump rope                                  ,0.23529411764705885,0.18604651162790697 ,0.32               ,25.0
Trunk twist (arms outstretched)            ,0.5649717514124294 ,0.5747126436781609  ,0.5555555555555556 ,90.0
Trunk twist (elbows bent)                  ,0.49635036496350365,0.53125             ,0.4657534246575342 ,73.0
Waist bends forward                        ,0.42016806722689076,0.5555555555555556  ,0.33783783783783783,74.0
Waist rotation                             ,0.4918032786885246 ,0.5172413793103449  ,0.46875            ,64.0
Waist bends (reach foot with opposite hand),0.6405228758169934 ,0.5975609756097561  ,0.6901408450704225 ,71.0
Reach heels backwards                      ,0.5225225225225226 ,0.5370370370370371  ,0.5087719298245614 ,57.0
Lateral bend                               ,0.2718446601941748 ,0.2857142857142857  ,0.25925925925925924,54.0
Lateral bend with arm up                   ,0.396694214876033  ,0.3582089552238806  ,0.4444444444444444 ,54.0
Repetitive forward stretching              ,0.41935483870967744,0.43333333333333335 ,0.40625            ,32.0
Upper trunk and lower body opposite twist  ,0.1388888888888889 ,0.15151515151515152 ,0.1282051282051282 ,39.0
Lateral elevation of arms                  ,0.4444444444444445 ,0.43137254901960786 ,0.4583333333333333 ,48.0
Frontal elevation of arms                  ,0.16091954022988506,0.19444444444444445 ,0.13725490196078433,51.0
Frontal hand claps                         ,0.3218390804597701 ,0.35                ,0.2978723404255319 ,47.0
Frontal crossing of arms                   ,0.25               ,0.2413793103448276  ,0.25925925925925924,54.0
Shoulders high-amplitude rotation          ,0.25               ,0.25                ,0.25               ,48.0
Shoulders low-amplitude rotation           ,0.05405405405405405,0.044444444444444446,0.06896551724137931,29.0
Arms inner rotation                        ,0.273972602739726  ,0.2777777777777778  ,0.2702702702702703 ,37.0
Knees (alternating) to the breast          ,0.13636363636363635,0.12                ,0.15789473684210525,19.0
Heels (alternatively) to the backside      ,0.21739130434782608,0.18518518518518517 ,0.2631578947368421 ,19.0
Knees bending (crouching)                  ,0.5538461538461538 ,0.5714285714285714  ,0.5373134328358209 ,67.0
Knees (alternating) bending forward        ,0.356687898089172  ,0.37333333333333335 ,0.34146341463414637,82.0
Rotation on the knees                      ,0.3877551020408163 ,0.35185185185185186 ,0.4318181818181818 ,44.0
Rowing                                     ,0.6666666666666666 ,0.7105263157894737  ,0.627906976744186  ,86.0
Elliptical bike                            ,0.4385026737967914 ,0.6119402985074627  ,0.3416666666666667 ,120.0
Cycling                                    ,0.6882591093117408 ,0.6854838709677419  ,0.6910569105691057 ,123.0
accuracy                                   ,0.7446278825995807 ,0.7446278825995807  ,0.7446278825995807 ,0.7446278825995807
macro avg                                  ,0.39027302782015527,0.40688853873907344 ,0.38712761772167   ,7632.0
weighted avg                               ,0.7449510260853617 ,0.7505716783586271  ,0.7446278825995807 ,7632.0
