                                           ,f1-score          ,precision          ,recall            ,support
No activity                                ,0.9447235913855637,0.9381699008375245 ,0.9513694891307838,186858.0
Walking                                    ,0.5871716137836916,0.56031255087091   ,0.6167353520874396,5581.0
Jogging                                    ,0.7581443298969072,0.7120449264136328 ,0.810626102292769 ,4536.0
Running                                    ,0.8329846153846154,0.8748707342295761 ,0.7949260042283298,4257.0
Jump up                                    ,0.5317422434367542,0.45768282662284304,0.6343963553530751,878.0
Jump front and back                        ,0.6363636363636362,0.7333901192504259 ,0.5620104438642297,1532.0
Jump sideways                              ,0.7130787428185197,0.749822316986496  ,0.6797680412371134,1552.0
Jump leg/arms open/closed                  ,0.9182996683750377,0.9337829552421827 ,0.9033214709371293,1686.0
Jump rope                                  ,0.7270945614894659,0.6514486391571555 ,0.8226164079822617,902.0
Trunk twist (arms outstretched)            ,0.9298275567696773,0.9544339291973362 ,0.9064580559254327,3004.0
Trunk twist (elbows bent)                  ,0.8716490658001623,0.8900871007880548 ,0.8539594110624751,2513.0
Waist bends forward                        ,0.8302325581395348,0.827027027027027  ,0.8334630350194553,2570.0
Waist rotation                             ,0.8984165651644336,0.9412965798876978 ,0.8592730661696178,2146.0
Waist bends (reach foot with opposite hand),0.9589099425164999,0.975736568457539  ,0.942653830054416 ,2389.0
Reach heels backwards                      ,0.8324924318869829,0.8233532934131736 ,0.8418367346938775,1960.0
Lateral bend                               ,0.8356164383561644,0.8591549295774648 ,0.8133333333333334,1800.0
Lateral bend with arm up                   ,0.8192352259559675,0.8538647342995169 ,0.7873051224944321,1796.0
Repetitive forward stretching              ,0.8814949863263446,0.9088345864661654 ,0.8557522123893805,1130.0
Upper trunk and lower body opposite twist  ,0.5868210151380231,0.698093220338983  ,0.5061443932411674,1302.0
Lateral elevation of arms                  ,0.724451939291737 ,0.8229885057471265 ,0.6469879518072289,1660.0
Frontal elevation of arms                  ,0.7689243027888447,0.7698005698005698 ,0.7680500284252416,1759.0
Frontal hand claps                         ,0.7568438003220611,0.7955314827352742 ,0.7217444717444718,1628.0
Frontal crossing of arms                   ,0.8271186440677967,0.8678126852400712 ,0.7900701565029682,1853.0
Shoulders high-amplitude rotation          ,0.698205546492659 ,0.7195696032279758 ,0.6780735107731305,1578.0
Shoulders low-amplitude rotation           ,0.6077898550724637,0.5735042735042735 ,0.6464354527938343,1038.0
Arms inner rotation                        ,0.5685963521015067,0.5791599353796446 ,0.5584112149532711,1284.0
Knees (alternating) to the breast          ,0.6907407407407407,0.8694638694638694 ,0.5729646697388633,651.0
Heels (alternatively) to the backside      ,0.7506014434643143,0.8342245989304813 ,0.6822157434402333,686.0
Knees bending (crouching)                  ,0.7885607126113454,0.8326732673267326 ,0.748886910062333 ,2246.0
Knees (alternating) bending forward        ,0.8315674095725246,0.818705035971223  ,0.8448403860430587,2694.0
Rotation on the knees                      ,0.8143100511073252,0.8123725356900068 ,0.8162568306010929,1464.0
Rowing                                     ,0.8256189451022604,0.843475073313783  ,0.808503162333099 ,2846.0
Elliptical bike                            ,0.7667497049954111,0.8220410458251335 ,0.7184275184275184,4070.0
Cycling                                    ,0.8910789709458594,0.9571075061864174 ,0.8335727969348659,4176.0
accuracy                                   ,0.9010560992151924,0.9010560992151924 ,0.9010560992151924,0.9010560992151924
macro avg                                  ,0.7766310943430834,0.8018187331590085 ,0.7591585195905273,258025.0
weighted avg                               ,0.900646922795142 ,0.9018171499327987 ,0.9010560992151924,258025.0
