                                           ,f1-score           ,precision         ,recall             ,support
No activity                                ,0.9029087775681781 ,0.8738192308848131,0.934001809489649  ,186793.0
Walking                                    ,0.32706925675675674,0.3980981752762786,0.27754882637520156,5581.0
Jogging                                    ,0.6181818181818182 ,0.5731776229045018,0.6708553791887125 ,4536.0
Running                                    ,0.7248591108328116 ,0.7762875536480687,0.679821470519145  ,4257.0
Jump up                                    ,0.33763440860215055,0.319755600814664 ,0.357630979498861  ,878.0
Jump front and back                        ,0.36693378321383385,0.5184743742550656,0.2839425587467363 ,1532.0
Jump sideways                              ,0.2534275031159119 ,0.3567251461988304,0.19652061855670103,1552.0
Jump leg/arms open/closed                  ,0.8747358889224268 ,0.8905961893054702,0.8594306049822064 ,1686.0
Jump rope                                  ,0.5260248733302625 ,0.4499605988967691,0.6330376940133038 ,902.0
Trunk twist (arms outstretched)            ,0.7990737442109014 ,0.8593869731800766,0.7466711051930759 ,3004.0
Trunk twist (elbows bent)                  ,0.7233462150488748 ,0.8435843054082715,0.6331078392359729 ,2513.0
Waist bends forward                        ,0.6630275036741551 ,0.7200182398540812,0.6143968871595331 ,2570.0
Waist rotation                             ,0.5121951219512195 ,0.6795069337442219,0.4109972041006524 ,2146.0
Waist bends (reach foot with opposite hand),0.8574561403508771 ,0.9005066789497927,0.8183340309753034 ,2389.0
Reach heels backwards                      ,0.8209150326797384 ,0.8418230563002681,0.8010204081632653 ,1960.0
Lateral bend                               ,0.5415953440602534 ,0.7056199821587869,0.43944444444444447,1800.0
Lateral bend with arm up                   ,0.7103825136612021 ,0.734681737061273 ,0.6876391982182628 ,1796.0
Repetitive forward stretching              ,0.5442922374429223 ,0.5622641509433962,0.5274336283185841 ,1130.0
Upper trunk and lower body opposite twist  ,0.3704834605597964 ,0.5490196078431373,0.27956989247311825,1302.0
Lateral elevation of arms                  ,0.6504183339396143 ,0.8209366391184573,0.5385542168674698 ,1660.0
Frontal elevation of arms                  ,0.3486682808716707 ,0.4452296819787986,0.2865264354747015 ,1759.0
Frontal hand claps                         ,0.4460596786534048 ,0.5912778904665315,0.3581081081081081 ,1628.0
Frontal crossing of arms                   ,0.4597478176527643 ,0.5733870967741935,0.38370210469508903,1853.0
Shoulders high-amplitude rotation          ,0.5748654637543527 ,0.5743200506008855,0.5754119138149556 ,1578.0
Shoulders low-amplitude rotation           ,0.24071991001124857,0.2891891891891892,0.20616570327552985,1038.0
Arms inner rotation                        ,0.38773006134969323,0.4082687338501292,0.3691588785046729 ,1284.0
Knees (alternating) to the breast          ,0.26571767497034404,0.5833333333333334,0.17204301075268819,651.0
Heels (alternatively) to the backside      ,0.5967450271247738 ,0.7857142857142857,0.48104956268221577,686.0
Knees bending (crouching)                  ,0.635148042024833  ,0.6848609680741503,0.5921638468388246 ,2246.0
Knees (alternating) bending forward        ,0.6979812112732361 ,0.7561715028150715,0.6481069042316259 ,2694.0
Rotation on the knees                      ,0.69492119089317   ,0.7131560028756291,0.6775956284153005 ,1464.0
Rowing                                     ,0.6785143060245247 ,0.6864437252786767,0.6707659873506676 ,2846.0
Elliptical bike                            ,0.6696035242290749 ,0.7940680822379508,0.5788697788697789 ,4070.0
Cycling                                    ,0.6675556740898787 ,0.7532350285886248,0.5993773946360154 ,4176.0
accuracy                                   ,0.8272484106062955 ,0.8272484106062955,0.8272484106062955 ,0.8272484106062955
macro avg                                  ,0.573204086206667  ,0.6474381873095197,0.5290883545344227 ,257960.0
weighted avg                               ,0.8174792447268074 ,0.8156607370519141,0.8272484106062955 ,257960.0
