                                           ,f1-score            ,precision           ,recall             ,support
No activity                                ,0.2737060710247594  ,0.985772222591583   ,0.15891491562300714,186603.0
Walking                                    ,0.22532839339845068 ,0.13013755731554816 ,0.839096936032969  ,5581.0
Jogging                                    ,0.42353867348947055 ,0.30148500980666854 ,0.7116402116402116 ,4536.0
Running                                    ,0.7879149749223787  ,0.8013116346854505  ,0.774958891237961  ,4257.0
Jump up                                    ,0.2137373737373737  ,0.1299115913555992  ,0.60250569476082   ,878.0
Jump front and back                        ,0.23255813953488375 ,0.33013205282112845 ,0.17950391644908617,1532.0
Jump sideways                              ,0.015085158150851579,0.012118842845973418,0.01997422680412371,1552.0
Jump leg/arms open/closed                  ,0.7408593541499867  ,0.6734594856865599  ,0.8232502965599051 ,1686.0
Jump rope                                  ,0.18229016440726853 ,0.10477453580901856 ,0.7006651884700665 ,902.0
Trunk twist (arms outstretched)            ,0.5535639849937474  ,0.7402452619843924  ,0.4420772303595206 ,3004.0
Trunk twist (elbows bent)                  ,0.37921727395411603 ,0.25022261798753337 ,0.7827298050139275 ,2513.0
Waist bends forward                        ,0.5780918727915194  ,0.45394006659267483 ,0.7957198443579766 ,2570.0
Waist rotation                             ,0.4029776674937965  ,0.25602219699836043 ,0.9459459459459459 ,2146.0
Waist bends (reach foot with opposite hand),0.8632970782682875  ,0.88                ,0.8472164085391377 ,2389.0
Reach heels backwards                      ,0.6308871851040525  ,0.5527831094049904  ,0.7346938775510204 ,1960.0
Lateral bend                               ,0.20240301273238087 ,0.1134034429633599  ,0.9405555555555556 ,1800.0
Lateral bend with arm up                   ,0.41997792494481234 ,0.2791636096845194  ,0.8474387527839644 ,1796.0
Repetitive forward stretching              ,0.6346629015178256  ,0.5278919553728714  ,0.7955752212389381 ,1130.0
Upper trunk and lower body opposite twist  ,0.18766646179061666 ,0.12796870634255378 ,0.35176651305683565,1302.0
Lateral elevation of arms                  ,0.5241635687732341  ,0.6844660194174758  ,0.4246987951807229 ,1660.0
Frontal elevation of arms                  ,0.31260504201680667 ,0.21374843292937734 ,0.5815804434337691 ,1759.0
Frontal hand claps                         ,0.5944982170147732  ,0.5078328981723238  ,0.7168304668304668 ,1628.0
Frontal crossing of arms                   ,0.494301392992824   ,0.40589254766031196 ,0.631948192120885  ,1853.0
Shoulders high-amplitude rotation          ,0.5111573936328473  ,0.4817722938867078  ,0.5443599493029151 ,1578.0
Shoulders low-amplitude rotation           ,0.1595339457763836  ,0.10394160583941606 ,0.34296724470134876,1038.0
Arms inner rotation                        ,0.3770432255721032  ,0.24585504500236854 ,0.8084112149532711 ,1284.0
Knees (alternating) to the breast          ,0.02679512268553364 ,0.014853137516688918,0.13671274961597543,651.0
Heels (alternatively) to the backside      ,0.5966149506346968  ,0.5778688524590164  ,0.6166180758017493 ,686.0
Knees bending (crouching)                  ,0.4990934564034943  ,0.3962313530489401  ,0.674087266251113  ,2246.0
Knees (alternating) bending forward        ,0.5760000000000001  ,0.4631008801624915  ,0.7616926503340757 ,2694.0
Rotation on the knees                      ,0.5772747061384413  ,0.42364217252396164 ,0.9057377049180327 ,1464.0
Rowing                                     ,0.2955194434349203  ,0.17337800791958574 ,1.0                ,2846.0
Elliptical bike                            ,0.49927515221803426 ,0.3541024059222702  ,0.8461916461916462 ,4070.0
Cycling                                    ,0.1577876510401528  ,0.08638326892475563 ,0.9099616858237548 ,4176.0
accuracy                                   ,0.3139930946192342  ,0.3139930946192342  ,0.3139930946192342 ,0.3139930946192342
macro avg                                  ,0.41615961572767135 ,0.37599449475395524 ,0.6528243387482559 ,257770.0
weighted avg                               ,0.31877345897482173 ,0.8157609563724354  ,0.3139930946192342 ,257770.0
