                                           ,f1-score           ,precision          ,recall              ,support
No activity                                ,0.9067502213745657 ,0.8845966420059364 ,0.9300419189566838  ,21470.0
Walking                                    ,0.4218241042345277 ,0.43898305084745765,0.4059561128526646  ,638.0
Jogging                                    ,0.643404255319149  ,0.5770992366412214 ,0.7269230769230769  ,520.0
Running                                    ,0.7370737073707371 ,0.7957244655581948 ,0.6864754098360656  ,488.0
Jump up                                    ,0.31764705882352945,0.38028169014084506,0.2727272727272727  ,99.0
Jump front and back                        ,0.29118773946360155,0.4470588235294118 ,0.2159090909090909  ,176.0
Jump sideways                              ,0.17283950617283952,0.31343283582089554,0.11931818181818182 ,176.0
Jump leg/arms open/closed                  ,0.8853333333333334 ,0.9120879120879121 ,0.8601036269430051  ,193.0
Jump rope                                  ,0.5338983050847458 ,0.4883720930232558 ,0.5887850467289719  ,107.0
Trunk twist (arms outstretched)            ,0.6699346405228758 ,0.7706766917293233 ,0.5924855491329479  ,346.0
Trunk twist (elbows bent)                  ,0.7168316831683169 ,0.8418604651162791 ,0.6241379310344828  ,290.0
Waist bends forward                        ,0.722972972972973  ,0.7109634551495017 ,0.7353951890034365  ,291.0
Waist rotation                             ,0.5617433414043584 ,0.6946107784431138 ,0.4715447154471545  ,246.0
Waist bends (reach foot with opposite hand),0.8441064638783269 ,0.8844621513944223 ,0.8072727272727273  ,275.0
Reach heels backwards                      ,0.8063063063063063 ,0.8211009174311926 ,0.7920353982300885  ,226.0
Lateral bend                               ,0.6223404255319148 ,0.7090909090909091 ,0.5545023696682464  ,211.0
Lateral bend with arm up                   ,0.7952380952380952 ,0.7731481481481481 ,0.8186274509803921  ,204.0
Repetitive forward stretching              ,0.6172839506172839 ,0.6578947368421053 ,0.5813953488372093  ,129.0
Upper trunk and lower body opposite twist  ,0.39622641509433965,0.6666666666666666 ,0.28187919463087246 ,149.0
Lateral elevation of arms                  ,0.6322580645161291 ,0.8166666666666667 ,0.5157894736842106  ,190.0
Frontal elevation of arms                  ,0.342042755344418  ,0.3302752293577982 ,0.35467980295566504 ,203.0
Frontal hand claps                         ,0.5422740524781342 ,0.5961538461538461 ,0.49732620320855614 ,187.0
Frontal crossing of arms                   ,0.5646437994722956 ,0.6294117647058823 ,0.5119617224880383  ,209.0
Shoulders high-amplitude rotation          ,0.544943820224719  ,0.5480225988700564 ,0.5418994413407822  ,179.0
Shoulders low-amplitude rotation           ,0.24186046511627907,0.2736842105263158 ,0.21666666666666667 ,120.0
Arms inner rotation                        ,0.43298969072164945,0.4375             ,0.42857142857142855 ,147.0
Knees (alternating) to the breast          ,0.07058823529411765,0.3333333333333333 ,0.039473684210526314,76.0
Heels (alternatively) to the backside      ,0.5984251968503936 ,0.8085106382978723 ,0.475               ,80.0
Knees bending (crouching)                  ,0.6546906187624749 ,0.6721311475409836 ,0.6381322957198443  ,257.0
Knees (alternating) bending forward        ,0.7066666666666668 ,0.7361111111111112 ,0.6794871794871795  ,312.0
Rotation on the knees                      ,0.7378048780487805 ,0.7658227848101266 ,0.711764705882353   ,170.0
Rowing                                     ,0.7623604465709729 ,0.7993311036789298 ,0.7286585365853658  ,328.0
Elliptical bike                            ,0.6707021791767555 ,0.7673130193905817 ,0.5956989247311828  ,465.0
Cycling                                    ,0.6431818181818182 ,0.7057356608478803 ,0.5908141962421712  ,479.0
accuracy                                   ,0.8322985558105007 ,0.8322985558105007 ,0.8322985558105007  ,0.8322985558105007
macro avg                                  ,0.5825992709805125 ,0.6467092583811229 ,0.546807055109016   ,29636.0
weighted avg                               ,0.8248027880970619 ,0.823646030543508  ,0.8322985558105007  ,29636.0
