                                           ,f1-score            ,precision          ,recall             ,support
No activity                                ,0.8886177694847136  ,0.8634588563458856 ,0.9152868125369604 ,6764.0
Walking                                    ,0.30079155672823216 ,0.32571428571428573,0.27941176470588236,204.0
Jogging                                    ,0.6434316353887399  ,0.5797101449275363 ,0.7228915662650602 ,166.0
Running                                    ,0.7346938775510204  ,0.7714285714285715 ,0.7012987012987013 ,154.0
Jump up                                    ,0.23255813953488375 ,0.5                ,0.15151515151515152,33.0
Jump front and back                        ,0.2857142857142857  ,0.5238095238095238 ,0.19642857142857142,56.0
Jump sideways                              ,0.030769230769230767,0.1                ,0.01818181818181818,55.0
Jump leg/arms open/closed                  ,0.7999999999999999  ,0.8846153846153846 ,0.7301587301587301 ,63.0
Jump rope                                  ,0.07547169811320756 ,0.1                ,0.06060606060606061,33.0
Trunk twist (arms outstretched)            ,0.6559139784946236  ,0.8356164383561644 ,0.5398230088495575 ,113.0
Trunk twist (elbows bent)                  ,0.6493506493506493  ,0.78125            ,0.5555555555555556 ,90.0
Waist bends forward                        ,0.536082474226804   ,0.52               ,0.5531914893617021 ,94.0
Waist rotation                             ,0.5109489051094891  ,0.5833333333333334 ,0.45454545454545453,77.0
Waist bends (reach foot with opposite hand),0.8148148148148148  ,0.8571428571428571 ,0.7764705882352941 ,85.0
Reach heels backwards                      ,0.7142857142857142  ,0.7246376811594203 ,0.704225352112676  ,71.0
Lateral bend                               ,0.5636363636363636  ,0.7209302325581395 ,0.4626865671641791 ,67.0
Lateral bend with arm up                   ,0.6518518518518518  ,0.6376811594202898 ,0.6666666666666666 ,66.0
Repetitive forward stretching              ,0.5128205128205128  ,0.5405405405405406 ,0.4878048780487805 ,41.0
Upper trunk and lower body opposite twist  ,0.3582089552238806  ,0.7058823529411765 ,0.24               ,50.0
Lateral elevation of arms                  ,0.5979381443298968  ,0.8055555555555556 ,0.47540983606557374,61.0
Frontal elevation of arms                  ,0.3053435114503817  ,0.29850746268656714,0.3125             ,64.0
Frontal hand claps                         ,0.4952380952380952  ,0.5652173913043478 ,0.4406779661016949 ,59.0
Frontal crossing of arms                   ,0.5254237288135593  ,0.5961538461538461 ,0.4696969696969697 ,66.0
Shoulders high-amplitude rotation          ,0.4869565217391304  ,0.5                ,0.4745762711864407 ,59.0
Shoulders low-amplitude rotation           ,0.19230769230769232 ,0.38461538461538464,0.1282051282051282 ,39.0
Arms inner rotation                        ,0.40476190476190477 ,0.4358974358974359 ,0.37777777777777777,45.0
Knees (alternating) to the breast          ,0.0                 ,0.0                ,0.0                ,27.0
Heels (alternatively) to the backside      ,0.28571428571428575 ,0.5                ,0.2                ,25.0
Knees bending (crouching)                  ,0.6052631578947368  ,0.6301369863013698 ,0.5822784810126582 ,79.0
Knees (alternating) bending forward        ,0.6137566137566137  ,0.6373626373626373 ,0.5918367346938775 ,98.0
Rotation on the knees                      ,0.6727272727272727  ,0.6607142857142857 ,0.6851851851851852 ,54.0
Rowing                                     ,0.7747747747747747  ,0.7350427350427351 ,0.819047619047619  ,105.0
Elliptical bike                            ,0.6940298507462688  ,0.768595041322314  ,0.6326530612244898 ,147.0
Cycling                                    ,0.6624203821656051  ,0.6303030303030303 ,0.697986577181208  ,149.0
accuracy                                   ,0.8063895715354205  ,0.8063895715354205 ,0.8063895715354205 ,0.8063895715354205
macro avg                                  ,0.5081358338093894  ,0.5795250927809592 ,0.4736641277828066 ,9359.0
weighted avg                               ,0.7949608301686035  ,0.7920199788642323 ,0.8063895715354205 ,9359.0
